Hawaii Ocean Time-series : 29-Jan-2024 23:39:31
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, nit, 
#, mmddyy, hhmmss, dbar, umol/kg, 
0320200223, 120591, 223636,    8.0,   0.00,
0320200222, 120591, 223534,   31.7,  -0.01,
0320200221, 120591, 223422,   53.8,   0.01,
0320200220, 120591, 223325,   67.8,   0.01,
0320200219, 120591, 223227,   86.0,   0.00,
0320200218, 120591, 223134,   97.4,   0.02,
0320200217, 120591, 223039,  108.9,   0.13,
0320200216, 120591, 222926,  130.3,   0.39,
0320200215, 120591, 222823,  145.4,   0.90,
0320200512, 120691, 064650,   99.2,   0.02,
0320200511, 120691, 064602,  105.3,   0.13,
0320200510, 120691, 064511,  115.8,   0.44,
0320200509, 120691, 064411,  126.5,   0.45,
0320200508, 120691, 064320,  137.6,   0.74,
0320200507, 120691, 064145,  153.7,   1.66,
0320200505, 120691, 063938,  178.0,   2.91,
0320200612, 120691, 090247,    6.6,   0.00,
0320200611, 120691, 090142,   14.2,   0.00,
0320200609, 120691, 090013,   24.3,   0.00,
0320200608, 120691, 085852,   35.7,   0.00,
0320200607, 120691, 085751,   45.7,   0.01,
0320200606, 120691, 085700,   61.1,   0.00,
0320200605, 120691, 085605,   75.4,   0.01,
0320200604, 120691, 085503,   88.6,   0.01,
0330200223, -00009, -00009,   15.3,   0.00,
0330200222, -00009, -00009,   21.5,   0.00,
0330200221, -00009, -00009,   26.0,   0.00,
0330200220, -00009, -00009,   48.3,   0.00,
0330200219, -00009, -00009,   72.9,   0.02,
0330200218, -00009, -00009,  101.0,   0.39,
0330200217, -00009, -00009,  117.1,   0.82,
0330200216, -00009, -00009,  149.0,   2.54,
0330200412, -00009, -00009,  107.2,   0.02,
0330200411, -00009, -00009,  115.5,   0.36,
0330200410, -00009, -00009,  126.7,   0.91,
0330200409, -00009, -00009,  135.9,   0.98,
0330200407, -00009, -00009,  152.1,   1.41,
0330200405, -00009, -00009,  177.5,   4.25,
0330200403, -00009, -00009,  198.0,   4.18,
0330200513, -00009, -00009,    5.8,   0.00,
0330200510, -00009, -00009,   26.3,   0.00,
0330200509, -00009, -00009,   36.4,   0.00,
0330200508, -00009, -00009,   46.7,   0.00,
0330200507, -00009, -00009,   62.0,   0.00,
0330200506, -00009, -00009,   77.4,   0.00,
0330200505, -00009, -00009,   87.9,   0.00,
0330200504, -00009, -00009,   96.7,   0.00,
0340200223, -00009, -00009,    8.6,   0.00,
0340200423, 021492, 103657,   14.3,  -0.01,
0340200422, 021492, 103516,   54.6,  -0.01,
0340200421, 021492, 103347,   82.2,  -0.01,
0340200420, 021492, 103156,  115.1,   0.44,
0340200419, 021492, 103012,  131.9,   0.68,
0340201108, 021592, 093935,  138.0,   0.62,
0340201107, 021592, 093826,  153.1,   0.77,
0340201105, 021592, 093608,  177.0,   0.96,
0340201217, 021592, 130334,    5.6,   0.00,
0340201214, 021592, 130057,   29.9,   0.00,
0340201213, 021592, 125951,   37.6,   0.00,
0340201211, 021592, 125659,   63.9,   0.00,
0340201210, 021592, 125447,   77.3,   0.00,
0340201209, 021592, 125253,   85.0,   0.01,
0340201207, 021592, 125045,   92.5,   0.01,
0350200212, -00009, -00009,  118.2,  -0.01,
0350200211, -00009, -00009,  121.2,  -0.02,
0350200210, -00009, -00009,  126.7,  -0.01,
0350200208, -00009, -00009,  136.8,   0.07,
0350200207, -00009, -00009,  152.8,   0.76,
0350200205, -00009, -00009,  178.0,   1.61,
0350200311, -00009, -00009,    7.2,   0.00,
0350200309, -00009, -00009,   26.4,  -0.01,
0350200308, -00009, -00009,   37.2,   0.00,
0350200307, -00009, -00009,   47.3,   0.01,
0350200306, -00009, -00009,   61.3,   0.04,
0350200305, -00009, -00009,   78.2,   0.00,
0350200304, -00009, -00009,   87.9,   0.00,
0350200303, -00009, -00009,   99.1,  -0.01,
0350200623, -00009, -00009,   14.3,  -0.01,
0350200622, -00009, -00009,  180.9,   1.94,
0350200718, -00009, -00009,   11.5,  -0.03,
0350200717, -00009, -00009,   62.2,  -0.02,
0350200716, -00009, -00009,  166.9,   1.57,
0360200123, 041692, 210951,   19.0,   0.00,
0360200122, 041692, 210635,   83.7,   0.00,
0360200223, -00009, -00009,    7.9,  -0.01,
0360200222, -00009, -00009,   15.1,   0.00,
0360200221, -00009, -00009,   19.9,   0.00,
0360200220, -00009, -00009,   24.7,   0.00,
0360200219, -00009, -00009,   36.9,   0.00,
0360200218, -00009, -00009,   44.9,   0.00,
0360200217, -00009, -00009,   55.2,   0.00,
0360200216, -00009, -00009,   64.9,   0.00,
0360200215, -00009, -00009,   80.3,   0.00,
0360200214, -00009, -00009,   92.2,   0.00,
0360200213, -00009, -00009,  124.9,   1.04,
0360200521, -00009, -00009,    8.2,   0.00,
0360200520, -00009, -00009,   18.3,   0.00,
0360200518, -00009, -00009,   29.5,   0.00,
0360200517, -00009, -00009,   38.4,  -0.01,
0360200516, -00009, -00009,   48.7,   0.00,
0360200514, -00009, -00009,   78.5,   0.00,
0360200513, -00009, -00009,   88.8,   0.00,
0360200512, -00009, -00009,   99.2,   0.00,
0360200511, -00009, -00009,  109.3,   0.00,
0360200510, -00009, -00009,  119.6,   0.01,
0360200509, -00009, -00009,  128.3,   0.25,
0360200508, -00009, -00009,  138.2,   0.71,
0360200507, -00009, -00009,  154.0,   2.21,
0360200506, -00009, -00009,  165.5,   2.55,
0360200505, -00009, -00009,  182.0,   3.14,
0360200504, -00009, -00009,  190.1,   3.94,
0370200123, 060892, 210453,   19.4,   0.03,
0370200122, 060892, 210123,  113.9,   0.04,
0370200223, 060992, 005256,   10.1,   0.00,
0370200222, 060992, 005111,   30.0,   0.00,
0370200221, 060992, 004937,   48.1,   0.01,
0370200220, 060992, 004751,   80.2,   0.01,
0370200219, 060992, 004640,   87.2,   0.01,
0370200218, 060992, 004448,  119.2,   0.07,
0370200217, 060992, 004329,  126.4,   0.39,
0370200216, 060992, 004103,  174.9,   2.61,
0370200423, 060992, 071802,    4.6,   0.02,
0370200420, 060992, 071444,   24.7,   0.01,
0370200418, 060992, 071302,   34.6,   0.01,
0370200417, 060992, 071144,   44.8,   0.01,
0370200416, 060992, 071021,   59.6,   0.01,
0370200415, 060992, 070851,   74.9,   0.00,
0370200414, 060992, 070726,   84.9,   0.00,
0370200413, 060992, 070602,   94.9,   0.00,
0370200412, 060992, 070437,  103.9,   0.01,
0370200411, 060992, 070317,  113.4,   0.28,
0370200410, 060992, 070139,  124.5,   0.53,
0370200409, 060992, 070016,  135.9,   0.68,
0370200408, 060992, 065839,  148.3,   1.70,
0370200406, 060992, 065523,  175.1,   3.57,
0380200123, 070492, 162727,   11.5,   0.01,
0380200122, 070492, 162315,   87.4,   0.01,
0380200221, 070492, 203147,   51.7,   0.00,
0380200220, 070492, 203015,   61.5,   0.00,
0380200219, 070492, 202821,  112.6,   0.00,
0380200218, 070492, 202610,  163.8,   1.53,
0380200621, 070592, 083656,    8.7,   0.00,
0380200618, 070592, 083455,   28.4,   0.00,
0380200617, 070592, 083414,   38.4,   0.00,
0380200616, 070592, 083332,   48.5,   0.00,
0380200615, 070592, 083238,   63.5,   0.00,
0380200614, 070592, 083151,   78.1,   0.01,
0380200613, 070592, 083104,   87.2,   0.01,
0380200612, 070592, 083018,   97.5,   0.00,
0380200611, 070592, 082902,  108.5,   0.01,
0380200610, 070592, 082805,  118.1,   0.01,
0380200609, 070592, 082709,  129.3,   0.02,
0380200608, 070592, 082613,  139.0,   0.38,
0380200607, 070592, 082522,  153.9,   0.61,
0380200605, 070592, 082338,  178.1,   1.23,
0390200923, -00009, -00009,    9.7,   0.00,
0390200922, 080592, 213621,   84.8,   0.00,
0390201023, -00009, -00009,    9.2,   0.00,
0390201022, 080692, 025536,   44.1,  -0.01,
0390201021, 080692, 025413,   66.2,   0.00,
0390201020, 080692, 025242,  103.2,   0.06,
0390201019, 080692, 024850,  107.0,   0.16,
0390201018, 080692, 024802,  152.9,   2.27,
0390201220, 080692, 090836,  109.0,   0.00,
0390201219, 080692, 090756,  118.5,   0.14,
0390201218, 080692, 090714,  128.8,   0.32,
0390201217, 080692, 090637,  138.1,   0.90,
0390201216, 080692, 090554,  153.5,   1.77,
0390201214, 080692, 090422,  178.8,   2.67,
0390201316, 080692, 112648,    9.9,   0.01,
0390201312, 080692, 112443,   31.1,   0.01,
0390201311, 080692, 112430,   31.0,   0.02,
0390201310, 080692, 112346,   40.3,   0.01,
0390201309, 080692, 112307,   49.3,   0.00,
0390201308, 080692, 112220,   64.8,  -0.01,
0390201307, 080692, 112117,   80.1,   0.00,
0390201306, 080692, 112029,   92.1,  -0.01,
0400200218, -00009, -00009,    7.1,   0.00,
0400200217, -00009, -00009,   76.8,   0.01,
0400200216, -00009, -00009,   92.7,   0.02,
0400200215, -00009, -00009,  138.2,   0.55,
0400200621, -00009, -00009,   15.6,   0.01,
0400200620, -00009, -00009,   25.4,   0.00,
0400200618, -00009, -00009,   35.4,   0.00,
0400200617, -00009, -00009,   45.4,   0.00,
0400200615, -00009, -00009,   74.7,   0.00,
0400200614, -00009, -00009,   82.8,   0.00,
0400200613, -00009, -00009,   94.0,   0.00,
0400200612, -00009, -00009,   94.0,   0.00,
0400200611, -00009, -00009,  105.5,   0.08,
0400200610, -00009, -00009,  115.0,   0.29,
0400200609, -00009, -00009,  124.8,   0.49,
0400200608, -00009, -00009,  134.2,   0.49,
0400200607, -00009, -00009,  134.2,   0.63,
0400200605, -00009, -00009,  160.4,   0.86,
0400200603, -00009, -00009,  184.2,   1.68,
0410200124, -00009, -00009,    5.3,   0.00,
0410200123, -00009, -00009,   80.2,   0.01,
0410200224, -00009, -00009,    1.7,   0.00,
0410200223, -00009, -00009,    3.4,   0.00,
0410200222, -00009, -00009,   92.4,   0.01,
0410200221, -00009, -00009,  105.4,   0.18,
0410200220, -00009, -00009,  132.5,   0.51,
0410200219, -00009, -00009,  154.4,   0.82,
0410200621, -00009, -00009,    8.5,   0.00,
0410200620, -00009, -00009,   15.4,   0.00,
0410200618, -00009, -00009,   24.7,   0.00,
0410200617, -00009, -00009,   34.6,   0.01,
0410200616, -00009, -00009,   44.7,   0.01,
0410200615, -00009, -00009,   59.7,   0.01,
0410200614, -00009, -00009,   74.7,   0.02,
0410200613, -00009, -00009,   84.8,   0.03,
0410200612, -00009, -00009,   95.8,   0.18,
0410200611, -00009, -00009,  105.2,   0.29,
0410200610, -00009, -00009,  115.0,   0.69,
0410200609, -00009, -00009,  125.0,   0.94,
0410200608, -00009, -00009,  132.6,   1.07,
0410200607, -00009, -00009,  148.4,   1.50,
0410200605, -00009, -00009,  175.7,   2.38,
0420200112, -00009, -00009,  115.0,   0.02,
0420200111, -00009, -00009,  125.0,   0.15,
0420200109, -00009, -00009,  150.0,   0.36,
0420200108, -00009, -00009,  160.0,   0.39,
0420200107, -00009, -00009,  175.0,   0.51,
0420200106, -00009, -00009,  185.0,   0.84,
0420200105, -00009, -00009,  200.0,   1.31,
0420200212, -00009, -00009,    5.0,   0.01,
0420200211, -00009, -00009,   15.0,   0.00,
0420200210, -00009, -00009,   25.0,   0.00,
0420200209, -00009, -00009,   35.0,   0.00,
0420200208, -00009, -00009,   45.0,   0.00,
0420200207, -00009, -00009,   60.0,   0.00,
0420200206, -00009, -00009,   75.0,   0.00,
0420200205, -00009, -00009,   85.0,   0.09,
0420200204, -00009, -00009,   95.0,   0.01,
0420200203, -00009, -00009,  105.0,   0.01,
0420200202, -00009, -00009,  115.0,   0.10,
0420200201, -00009, -00009,  135.0,   0.36,
0430200612, -00009, -00009,    5.0,   0.00,
0430200611, -00009, -00009,   15.0,   0.00,
0430200610, -00009, -00009,   25.0,   0.00,
0430200609, -00009, -00009,   35.0,   0.00,
0430200608, -00009, -00009,   45.0,   0.00,
0430200607, -00009, -00009,   60.0,   0.01,
0430200606, -00009, -00009,   75.0,   0.01,
0430200605, -00009, -00009,   85.0,   0.02,
0430200604, -00009, -00009,   95.0,   0.08,
0430200603, -00009, -00009,  105.0,   0.16,
0430200602, -00009, -00009,  115.0,   0.29,
0430200601, -00009, -00009,  135.0,   0.83,
0430200712, -00009, -00009,  115.0,   0.15,
0430200711, -00009, -00009,  125.0,   0.21,
0430200710, -00009, -00009,  135.0,   0.28,
0430200709, -00009, -00009,  150.0,   0.53,
0430200708, -00009, -00009,  160.0,   0.93,
0430200707, -00009, -00009,  175.0,   1.26,
0430200706, -00009, -00009,  185.0,   1.48,
0430200705, -00009, -00009,  200.0,   2.22,
0440200212, 012093, 012624,    8.9,   0.01,
0440200211, 012093, 012521,   34.5,   0.00,
0440200210, 012093, 012413,   53.9,   0.01,
0440200209, 012093, 012228,  101.7,   0.01,
0440200208, 012093, 012138,  105.5,   0.01,
0440200207, 012093, 012005,  146.7,   0.60,
0440200412, 012093, 065339,  135.1,   0.26,
0440200411, 012093, 064858,  149.7,   0.97,
0440200410, 012093, 064754,  160.5,   1.21,
0440200408, 012093, 064544,  198.1,   1.84,
0440200512, 012093, 100604,    9.1,   0.00,
0440200511, 012093, 100428,   24.7,   0.01,
0440200510, 012093, 100321,   35.6,   0.00,
0440200509, 012093, 100211,   45.3,   0.00,
0440200507, 012093, 095907,   75.5,   0.00,
0440200506, 012093, 095814,   86.1,   0.00,
0440200505, 012093, 095707,   95.3,   0.00,
0440200504, 012093, 095551,  104.0,   0.00,
0440200502, 012093, 095354,  130.4,   0.04,
0450200224, 021693, 193718,    7.7,   0.00,
0450200223, 021693, 193555,   15.7,   0.01,
0450200222, 021693, 193424,   25.8,   0.01,
0450200221, 021693, 193206,   50.7,   0.00,
0450200220, 021693, 192944,   95.4,   0.75,
0450200219, 021693, 192747,  100.4,   0.86,
0450200218, 021693, 192619,  110.5,   1.44,
0450200217, 021693, 192346,  144.5,   2.17,
0450200621, 021793, 071005,    5.1,   0.00,
0450200618, 021793, 070703,   24.3,   0.00,
0450200617, 021793, 070557,   35.5,   0.00,
0450200616, 021793, 070450,   45.4,   0.01,
0450200615, 021793, 070319,   58.7,   0.07,
0450200614, 021793, 070157,   74.3,   0.18,
0450200613, 021793, 070040,   84.6,   0.27,
0450200612, 021793, 065942,   94.6,   0.43,
0450200611, 021793, 065829,  104.7,   0.86,
0450200610, 021793, 065657,  114.5,   1.35,
0450200609, 021793, 065354,  124.5,   1.90,
0450200608, 021793, 065233,  137.0,   2.17,
0450200607, 021793, 065048,  151.5,   2.72,
0450200605, 021793, 064800,  175.4,   3.92,
0460200124, 041393, 212305,   11.2,   0.01,
0460200123, 041393, 211723,  191.9,   1.49,
0460200224, 041493, 020841,    5.9,   0.00,
0460200223, 041493, 020522,   57.3,   0.00,
0460200221, 041493, 020018,  158.0,   1.37,
0460200220, 041493, 015810,  175.1,   1.63,
0460200219, 041493, 015718,  181.4,   1.82,
0460200218, 041493, 015554,  197.8,   2.16,
0460200323, 041493, 071322,    3.8,   0.00,
0460200322, 041493, 071130,   15.0,   0.01,
0460200320, 041493, 071013,   26.0,   0.02,
0460200319, 041493, 070922,   34.9,   0.01,
0460200318, 041493, 070831,   44.4,   0.01,
0460200317, 041493, 070738,   60.2,   0.01,
0460200316, 041493, 070643,   75.5,   0.01,
0460200315, 041493, 070547,   85.4,   0.01,
0460200314, 041493, 070452,   95.9,   0.00,
0460200313, 041493, 070356,  104.9,   0.01,
0460200312, 041493, 070245,  115.0,   0.07,
0460200311, 041493, 070154,  125.0,   0.14,
0460200310, 041493, 070057,  134.9,   0.41,
0460200309, 041493, 065937,  150.4,   0.46,
0460200307, 041493, 065652,  176.2,   0.74,
0460200305, 041493, 065418,  196.2,   1.50,
0460200417, 041493, 103826,  104.2,   0.00,
0460200416, 041493, 103653,  148.1,   0.20,
0460200415, 041493, 103520,  179.0,   0.67,
0470200124, 052093, 013246,    5.5,   0.00,
0470200123, 052093, 012905,   78.9,   0.01,
0470200122, 052093, 012519,  177.9,   0.82,
0470200224, 052093, 051746,   14.7,   0.00,
0470200223, 052093, 051533,   50.5,   0.00,
0470200222, 052093, 051305,   98.8,   0.01,
0470200221, 052093, 051048,  162.2,   0.56,
0470200220, 052093, 050901,  185.2,   0.86,
0470200924, 052193, 020723,    6.5,   0.01,
0470200922, 052193, 020536,   14.8,   0.01,
0470200920, 052193, 020352,   24.5,   0.01,
0470200919, 052193, 020232,   34.9,   0.01,
0470200918, 052193, 020124,   45.0,   0.01,
0470200917, 052193, 015956,   55.1,   0.00,
0470200916, 052193, 015822,   74.7,   0.00,
0470200915, 052193, 015715,   85.0,   0.01,
0470200914, 052193, 015611,   95.3,   0.01,
0470200913, 052193, 015432,  106.3,   0.01,
0470200912, 052193, 015321,  116.4,   0.02,
0470200911, 052193, 015212,  124.5,   0.02,
0470200910, 052193, 015057,  134.8,   0.09,
0470200909, 052193, 014941,  150.1,   0.60,
0470200907, 052193, 014625,  176.4,   0.93,
0490200124, 091393, 152012,   12.0,  -0.01,
0490200123, 091393, 151656,   46.7,   0.00,
0490200224, -00009, -00009,   40.8,   0.00,
0490200223, -00009, -00009,   74.2,   0.00,
0490200222, -00009, -00009,   99.5,   0.01,
0490200221, -00009, -00009,  140.2,   0.48,
0490200723, 091493, 063900,    5.4,   0.00,
0490200722, 091493, 063652,   15.6,   0.00,
0490200721, 091493, 063459,   25.6,   0.01,
0490200720, 091493, 063257,   36.7,   0.01,
0490200719, 091493, 063103,   46.6,   0.01,
0490200717, 091493, 062724,   61.4,   0.01,
0490200716, 091493, 062523,   76.2,   0.01,
0490200715, 091493, 062336,   86.5,   0.01,
0490200714, 091493, 062137,   96.4,   0.01,
0490200713, 091493, 061950,  105.9,   0.01,
0490200712, 091493, 061805,  116.2,   0.02,
0490200710, 091493, 061437,  125.6,   0.03,
0490200708, 091493, 061111,  136.3,   0.26,
0490200707, 091493, 060857,  154.2,   1.38,
0490200705, 091493, 060454,  177.7,   2.65,
0500200224, 102893, 192601,    5.5,   0.00,
0500200223, 102893, 192335,   50.2,   0.00,
0500200324, 102893, 230313,    6.9,   0.00,
0500200323, 102893, 230047,   37.0,   0.00,
0500200322, 102893, 225940,   44.5,   0.00,
0500200321, 102893, 225839,   54.9,   0.00,
0500200320, 102893, 225644,   85.3,   0.00,
0500200319, 102893, 225433,  117.3,   0.14,
0500200318, 102893, 225235,  171.2,   4.59,
0500200623, 102993, 074530,    7.1,   0.01,
0500200622, 102993, 074421,   17.2,   0.01,
0500200620, 102993, 074255,   27.1,   0.01,
0500200619, 102993, 074117,   37.3,   0.01,
0500200618, 102993, 074000,   48.4,   0.01,
0500200617, 102993, 073831,   58.5,   0.01,
0500200616, 102993, 073558,   80.3,   0.00,
0500200615, 102993, 073442,   78.9,   0.01,
0500200614, 102993, 073318,   93.4,   0.03,
0500200613, 102993, 073200,  105.2,   0.03,
0500200612, 102993, 073009,  117.8,   0.04,
0500200610, 102993, 072754,  125.0,   0.11,
0500200608, 102993, 072512,  138.4,   0.89,
0500200607, 102993, 072336,  148.9,   1.99,
0500200605, 102993, 072023,  176.8,   3.03,
0500200603, 102993, 071650,  197.4,   3.95,
0510200124, 011994, 225101,  106.5,   0.07,
0510200224, 012094, 030147,    7.3,   0.00,
0510200222, 012094, 025837,   87.3,   0.05,
0510200221, 012094, 025736,   93.8,   0.11,
0510200220, 012094, 025652,   98.4,   0.16,
0510200219, 012094, 025539,  128.1,   0.80,
0510200218, 012094, 025415,  160.7,   1.19,
0510200217, 012094, 025249,  199.3,   2.26,
0510200422, 012094, 091215,    7.5,   0.00,
0510200421, 012094, 091156,   17.1,   0.00,
0510200419, 012094, 090954,   27.3,   0.00,
0510200418, 012094, 090940,   36.7,   0.01,
0510200416, 012094, 090726,   62.9,   0.01,
0510200415, 012094, 090613,   76.6,   0.00,
0510200414, 012094, 090504,   85.8,   0.01,
0510200413, 012094, 090409,   96.1,   0.01,
0510200412, 012094, 090312,  106.4,   0.03,
0510200411, 012094, 090218,  114.6,   0.05,
0510200410, 012094, 090118,  125.7,   0.31,
0510200409, 012094, 090023,  136.4,   0.55,
0510200408, 012094, 085920,  153.1,   0.88,
0510200406, 012094, 085648,  168.8,   1.04,
0510201923, 012294, 122706,    5.4,   0.02,
0510201919, 012294, 122035,  100.6,   0.21,
0520200224, 021694, 214130,    5.7,   0.00,
0520200223, 021694, 213740,   79.6,   0.00,
0520200324, 021794, 011101,    6.7,   0.00,
0520200323, 021794, 011006,   12.3,   0.00,
0520200322, 021794, 010910,   28.4,   0.00,
0520200321, 021794, 010731,   52.3,   0.00,
0520200320, 021794, 010547,   97.9,   0.00,
0520200319, 021794, 010423,  120.5,   0.00,
0520200318, 021794, 010300,  148.5,   0.39,
0520200317, 021794, 005856,  176.0,   2.06,
0520200316, 021794, 005647,  194.7,   2.81,
0520200418, 021794, 040115,  174.9,   1.58,
0520200416, 021794, 035901,  199.0,   2.65,
0520200517, 021794, 065711,    4.8,   0.00,
0520200516, 021794, 065604,   15.0,   0.01,
0520200515, 021794, 065455,   25.4,   0.00,
0520200514, 021794, 065351,   35.0,   0.00,
0520200513, 021794, 065249,   44.9,   0.01,
0520200512, 021794, 065129,   61.4,   0.01,
0520200511, 021794, 065000,   77.8,   0.02,
0520200510, 021794, 064852,   85.6,   0.02,
0520200509, 021794, 064752,   95.4,   0.02,
0520200508, 021794, 064651,  106.1,   0.03,
0520200507, 021794, 064545,  114.4,   0.03,
0520200506, 021794, 064445,  125.5,   0.05,
