Hawaii Ocean Time-series : 26-Jun-2024 04:20:14
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, 
#, day, dbar, ITS-90, 
250, 8923,  150.0, 22.3472,
250, 8923,  152.0, 22.2891,
250, 8923,  154.0, 22.2140,
250, 8923,  156.0, 22.1355,
250, 8923,  158.0, 22.0486,
250, 8923,  160.0, 21.9486,
250, 8923,  162.0, 21.8512,
250, 8923,  164.0, 21.7541,
250, 8923,  166.0, 21.6416,
250, 8923,  168.0, 21.5247,
250, 8923,  170.0, 21.4228,
250, 8923,  172.0, 21.2956,
250, 8923,  174.0, 21.1343,
250, 8923,  176.0, 20.9968,
250, 8923,  178.0, 20.8683,
250, 8923,  180.0, 20.7420,
250, 8923,  182.0, 20.6281,
250, 8923,  184.0, 20.4906,
250, 8923,  186.0, 20.3287,
250, 8923,  188.0, 20.1746,
250, 8923,  190.0, 20.0225,
250, 8923,  192.0, 19.8921,
250, 8923,  194.0, 19.7749,
250, 8923,  196.0, 19.6642,
250, 8923,  198.0, 19.5207,
250, 8923,  200.0, 19.3900,
251, 8953,    0.0, 22.7897,
251, 8953,    2.0, 22.8049,
251, 8953,    4.0, 22.8073,
251, 8953,    6.0, 22.8057,
251, 8953,    8.0, 22.7971,
251, 8953,   10.0, 22.7815,
251, 8953,   12.0, 22.7614,
251, 8953,   14.0, 22.7366,
251, 8953,   16.0, 22.7158,
251, 8953,   18.0, 22.7032,
251, 8953,   20.0, 22.6906,
251, 8953,   22.0, 22.6765,
251, 8953,   24.0, 22.6657,
251, 8953,   26.0, 22.6558,
251, 8953,   28.0, 22.6409,
251, 8953,   30.0, 22.6304,
251, 8953,   32.0, 22.6127,
251, 8953,   34.0, 22.5923,
251, 8953,   36.0, 22.5698,
251, 8953,   38.0, 22.5542,
251, 8953,   40.0, 22.5460,
251, 8953,   42.0, 22.5422,
251, 8953,   44.0, 22.5335,
251, 8953,   46.0, 22.5249,
251, 8953,   48.0, 22.5124,
251, 8953,   50.0, 22.5022,
251, 8953,   52.0, 22.4920,
251, 8953,   54.0, 22.4766,
251, 8953,   56.0, 22.4621,
251, 8953,   58.0, 22.4477,
251, 8953,   60.0, 22.4304,
251, 8953,   62.0, 22.4178,
251, 8953,   64.0, 22.4123,
251, 8953,   66.0, 22.4082,
251, 8953,   68.0, 22.4018,
251, 8953,   70.0, 22.3892,
251, 8953,   72.0, 22.3812,
251, 8953,   74.0, 22.3679,
251, 8953,   76.0, 22.3446,
251, 8953,   78.0, 22.3254,
251, 8953,   80.0, 22.3110,
251, 8953,   82.0, 22.2952,
251, 8953,   84.0, 22.2794,
251, 8953,   86.0, 22.2674,
251, 8953,   88.0, 22.2407,
251, 8953,   90.0, 22.2159,
251, 8953,   92.0, 22.1978,
251, 8953,   94.0, 22.1876,
251, 8953,   96.0, 22.1754,
251, 8953,   98.0, 22.1651,
251, 8953,  100.0, 22.1534,
251, 8953,  102.0, 22.1459,
251, 8953,  104.0, 22.1349,
251, 8953,  106.0, 22.1178,
251, 8953,  108.0, 22.0959,
251, 8953,  110.0, 22.0659,
251, 8953,  112.0, 22.0442,
251, 8953,  114.0, 22.0303,
251, 8953,  116.0, 22.0148,
251, 8953,  118.0, 21.9935,
251, 8953,  120.0, 21.9700,
251, 8953,  122.0, 21.9183,
251, 8953,  124.0, 21.8840,
251, 8953,  126.0, 21.8624,
251, 8953,  128.0, 21.8445,
251, 8953,  130.0, 21.8204,
251, 8953,  132.0, 21.7937,
251, 8953,  134.0, 21.7569,
251, 8953,  136.0, 21.7127,
251, 8953,  138.0, 21.6561,
251, 8953,  140.0, 21.6097,
251, 8953,  142.0, 21.5717,
251, 8953,  144.0, 21.5285,
251, 8953,  146.0, 21.4809,
251, 8953,  148.0, 21.4335,
251, 8953,  150.0, 21.3907,
251, 8953,  152.0, 21.3500,
251, 8953,  154.0, 21.2869,
251, 8953,  156.0, 21.2234,
251, 8953,  158.0, 21.1461,
251, 8953,  160.0, 21.0668,
251, 8953,  162.0, 20.9828,
251, 8953,  164.0, 20.8977,
251, 8953,  166.0, 20.8179,
251, 8953,  168.0, 20.7124,
251, 8953,  170.0, 20.6104,
251, 8953,  172.0, 20.5289,
251, 8953,  174.0, 20.4304,
251, 8953,  176.0, 20.3497,
251, 8953,  178.0, 20.2602,
251, 8953,  180.0, 20.1642,
251, 8953,  182.0, 20.0556,
251, 8953,  184.0, 19.9575,
251, 8953,  186.0, 19.8015,
251, 8953,  188.0, 19.6405,
251, 8953,  190.0, 19.4737,
251, 8953,  192.0, 19.3528,
251, 8953,  194.0, 19.2114,
251, 8953,  196.0, 19.0960,
251, 8953,  198.0, 18.9983,
251, 8953,  200.0, 18.8752,
252, 8995,    0.0, 25.0235,
252, 8995,    2.0, 25.0462,
252, 8995,    4.0, 25.0472,
252, 8995,    6.0, 25.0479,
252, 8995,    8.0, 25.0438,
252, 8995,   10.0, 25.0467,
252, 8995,   12.0, 25.0180,
252, 8995,   14.0, 24.9924,
252, 8995,   16.0, 24.9792,
252, 8995,   18.0, 24.9608,
252, 8995,   20.0, 24.9478,
252, 8995,   22.0, 24.9395,
252, 8995,   24.0, 24.9312,
252, 8995,   26.0, 24.9237,
252, 8995,   28.0, 24.9008,
252, 8995,   30.0, 24.8811,
252, 8995,   32.0, 24.8561,
252, 8995,   34.0, 24.8277,
252, 8995,   36.0, 24.7741,
252, 8995,   38.0, 24.7434,
252, 8995,   40.0, 24.6810,
252, 8995,   42.0, 24.6389,
252, 8995,   44.0, 24.5744,
252, 8995,   46.0, 24.4530,
252, 8995,   48.0, 24.3622,
252, 8995,   50.0, 24.2707,
252, 8995,   52.0, 24.1903,
252, 8995,   54.0, 24.1299,
252, 8995,   56.0, 24.0589,
252, 8995,   58.0, 23.9596,
252, 8995,   60.0, 23.9307,
252, 8995,   62.0, 23.9225,
252, 8995,   64.0, 23.8325,
252, 8995,   66.0, 23.7854,
252, 8995,   68.0, 23.7297,
252, 8995,   70.0, 23.6641,
252, 8995,   72.0, 23.6277,
252, 8995,   74.0, 23.5838,
252, 8995,   76.0, 23.5587,
252, 8995,   78.0, 23.4960,
252, 8995,   80.0, 23.4475,
252, 8995,   82.0, 23.3582,
252, 8995,   84.0, 23.2671,
252, 8995,   86.0, 23.1693,
252, 8995,   88.0, 23.1154,
252, 8995,   90.0, 23.1004,
252, 8995,   92.0, 23.0101,
252, 8995,   94.0, 22.9750,
252, 8995,   96.0, 22.9627,
252, 8995,   98.0, 22.9409,
252, 8995,  100.0, 22.9245,
252, 8995,  102.0, 22.8540,
252, 8995,  104.0, 22.8089,
252, 8995,  106.0, 22.7704,
252, 8995,  108.0, 22.7464,
252, 8995,  110.0, 22.6971,
252, 8995,  112.0, 22.6092,
252, 8995,  114.0, 22.5696,
252, 8995,  116.0, 22.5256,
252, 8995,  118.0, 22.4915,
252, 8995,  120.0, 22.4539,
252, 8995,  122.0, 22.4164,
252, 8995,  124.0, 22.3814,
252, 8995,  126.0, 22.3468,
252, 8995,  128.0, 22.2975,
252, 8995,  130.0, 22.2468,
252, 8995,  132.0, 22.1920,
252, 8995,  134.0, 22.1165,
252, 8995,  136.0, 22.0414,
252, 8995,  138.0, 21.9990,
252, 8995,  140.0, 21.9481,
252, 8995,  142.0, 21.8982,
252, 8995,  144.0, 21.8480,
252, 8995,  146.0, 21.8156,
252, 8995,  148.0, 21.7687,
252, 8995,  150.0, 21.7097,
252, 8995,  152.0, 21.6606,
252, 8995,  154.0, 21.6174,
252, 8995,  156.0, 21.5741,
252, 8995,  158.0, 21.5313,
252, 8995,  160.0, 21.4858,
252, 8995,  162.0, 21.4323,
252, 8995,  164.0, 21.3899,
252, 8995,  166.0, 21.3466,
252, 8995,  168.0, 21.2787,
252, 8995,  170.0, 21.2224,
252, 8995,  172.0, 21.1870,
252, 8995,  174.0, 21.1381,
252, 8995,  176.0, 21.0824,
252, 8995,  178.0, 21.0335,
252, 8995,  180.0, 20.9718,
252, 8995,  182.0, 20.9158,
252, 8995,  184.0, 20.8431,
252, 8995,  186.0, 20.7711,
252, 8995,  188.0, 20.7134,
252, 8995,  190.0, 20.6515,
252, 8995,  192.0, 20.5691,
252, 8995,  194.0, 20.4963,
252, 8995,  196.0, 20.4065,
252, 8995,  198.0, 20.3060,
252, 8995,  200.0, 20.1879,
253, 9034,    0.0, 25.2277,
253, 9034,    2.0, 25.2414,
253, 9034,    4.0, 25.2391,
253, 9034,    6.0, 25.2290,
253, 9034,    8.0, 25.2311,
253, 9034,   10.0, 25.2262,
253, 9034,   12.0, 25.2202,
253, 9034,   14.0, 25.2133,
253, 9034,   16.0, 25.2012,
253, 9034,   18.0, 25.1951,
253, 9034,   20.0, 25.1761,
253, 9034,   22.0, 25.1622,
253, 9034,   24.0, 25.1516,
253, 9034,   26.0, 25.1462,
253, 9034,   28.0, 25.1427,
253, 9034,   30.0, 25.1374,
253, 9034,   32.0, 25.1277,
253, 9034,   34.0, 25.1002,
253, 9034,   36.0, 25.0355,
253, 9034,   38.0, 25.0072,
253, 9034,   40.0, 24.9756,
253, 9034,   42.0, 24.9241,
253, 9034,   44.0, 24.8607,
253, 9034,   46.0, 24.7517,
253, 9034,   48.0, 24.6301,
253, 9034,   50.0, 24.4939,
253, 9034,   52.0, 24.3426,
253, 9034,   54.0, 24.1490,
253, 9034,   56.0, 23.9780,
253, 9034,   58.0, 23.8024,
253, 9034,   60.0, 23.6621,
253, 9034,   62.0, 23.4820,
253, 9034,   64.0, 23.3352,
253, 9034,   66.0, 23.2345,
253, 9034,   68.0, 23.1530,
253, 9034,   70.0, 23.0879,
253, 9034,   72.0, 23.0121,
253, 9034,   74.0, 22.9424,
253, 9034,   76.0, 22.8784,
253, 9034,   78.0, 22.8341,
253, 9034,   80.0, 22.7735,
253, 9034,   82.0, 22.7284,
253, 9034,   84.0, 22.6670,
253, 9034,   86.0, 22.6057,
253, 9034,   88.0, 22.5449,
253, 9034,   90.0, 22.4908,
253, 9034,   92.0, 22.4264,
253, 9034,   94.0, 22.3655,
253, 9034,   96.0, 22.2989,
253, 9034,   98.0, 22.2536,
253, 9034,  100.0, 22.1999,
253, 9034,  102.0, 22.1426,
253, 9034,  104.0, 22.0865,
253, 9034,  106.0, 22.0245,
253, 9034,  108.0, 21.9580,
253, 9034,  110.0, 21.8876,
253, 9034,  112.0, 21.8249,
253, 9034,  114.0, 21.7595,
253, 9034,  116.0, 21.7005,
253, 9034,  118.0, 21.6473,
253, 9034,  120.0, 21.5773,
253, 9034,  122.0, 21.5281,
253, 9034,  124.0, 21.4594,
253, 9034,  126.0, 21.3900,
253, 9034,  128.0, 21.3049,
253, 9034,  130.0, 21.2351,
253, 9034,  132.0, 21.1722,
253, 9034,  134.0, 21.1041,
253, 9034,  136.0, 21.0504,
253, 9034,  138.0, 20.9738,
253, 9034,  140.0, 20.8937,
253, 9034,  142.0, 20.8304,
253, 9034,  144.0, 20.7647,
253, 9034,  146.0, 20.7078,
253, 9034,  148.0, 20.6315,
253, 9034,  150.0, 20.5707,
253, 9034,  152.0, 20.4909,
253, 9034,  154.0, 20.4136,
253, 9034,  156.0, 20.3391,
253, 9034,  158.0, 20.2620,
253, 9034,  160.0, 20.2017,
253, 9034,  162.0, 20.1385,
253, 9034,  164.0, 20.0566,
253, 9034,  166.0, 19.9656,
253, 9034,  168.0, 19.8896,
253, 9034,  170.0, 19.8053,
253, 9034,  172.0, 19.7215,
253, 9034,  174.0, 19.6223,
253, 9034,  176.0, 19.5249,
253, 9034,  178.0, 19.4217,
253, 9034,  180.0, 19.3407,
253, 9034,  182.0, 19.2556,
253, 9034,  184.0, 19.1813,
253, 9034,  186.0, 19.1129,
253, 9034,  188.0, 19.0381,
253, 9034,  190.0, 18.9456,
253, 9034,  192.0, 18.8347,
253, 9034,  194.0, 18.7436,
253, 9034,  196.0, 18.6663,
253, 9034,  198.0, 18.5503,
253, 9034,  200.0, 18.4501,
254, 9112,    0.0, 26.9778,
254, 9112,    2.0, 26.9964,
254, 9112,    4.0, 27.0035,
254, 9112,    6.0, 26.9870,
254, 9112,    8.0, 26.9766,
254, 9112,   10.0, 26.9646,
254, 9112,   12.0, 26.9586,
254, 9112,   14.0, 26.9549,
254, 9112,   16.0, 26.9511,
254, 9112,   18.0, 26.9476,
254, 9112,   20.0, 26.9414,
254, 9112,   22.0, 26.9342,
254, 9112,   24.0, 26.9316,
254, 9112,   26.0, 26.9286,
254, 9112,   28.0, 26.9249,
254, 9112,   30.0, 26.9217,
254, 9112,   32.0, 26.9186,
254, 9112,   34.0, 26.9133,
254, 9112,   36.0, 26.9073,
254, 9112,   38.0, 26.9001,
254, 9112,   40.0, 26.8902,
254, 9112,   42.0, 26.8556,
254, 9112,   44.0, 26.8250,
254, 9112,   46.0, 26.7519,
254, 9112,   48.0, 26.6442,
254, 9112,   50.0, 26.5239,
254, 9112,   52.0, 26.3473,
254, 9112,   54.0, 26.1455,
254, 9112,   56.0, 25.8134,
254, 9112,   58.0, 25.5506,
254, 9112,   60.0, 25.2038,
254, 9112,   62.0, 24.9052,
254, 9112,   64.0, 24.6311,
254, 9112,   66.0, 24.4322,
254, 9112,   68.0, 24.2359,
254, 9112,   70.0, 24.0380,
254, 9112,   72.0, 23.8672,
254, 9112,   74.0, 23.7434,
254, 9112,   76.0, 23.5880,
254, 9112,   78.0, 23.4646,
254, 9112,   80.0, 23.3671,
254, 9112,   82.0, 23.2834,
254, 9112,   84.0, 23.1494,
254, 9112,   86.0, 23.0308,
254, 9112,   88.0, 22.9269,
254, 9112,   90.0, 22.8145,
254, 9112,   92.0, 22.7284,
254, 9112,   94.0, 22.6089,
254, 9112,   96.0, 22.5216,
254, 9112,   98.0, 22.4103,
254, 9112,  100.0, 22.3205,
254, 9112,  102.0, 22.2127,
254, 9112,  104.0, 22.1353,
254, 9112,  106.0, 22.0553,
254, 9112,  108.0, 22.0038,
254, 9112,  110.0, 21.9482,
254, 9112,  112.0, 21.8831,
254, 9112,  114.0, 21.8265,
254, 9112,  116.0, 21.7544,
254, 9112,  118.0, 21.6949,
254, 9112,  120.0, 21.6570,
254, 9112,  122.0, 21.6050,
254, 9112,  124.0, 21.5303,
254, 9112,  126.0, 21.4687,
254, 9112,  128.0, 21.3680,
254, 9112,  130.0, 21.2930,
254, 9112,  132.0, 21.2483,
254, 9112,  134.0, 21.1952,
254, 9112,  136.0, 21.1339,
254, 9112,  138.0, 21.0646,
254, 9112,  140.0, 21.0160,
254, 9112,  142.0, 20.9658,
254, 9112,  144.0, 20.9130,
254, 9112,  146.0, 20.8901,
254, 9112,  148.0, 20.8330,
254, 9112,  150.0, 20.7523,
254, 9112,  152.0, 20.7125,
254, 9112,  154.0, 20.6567,
254, 9112,  156.0, 20.5946,
254, 9112,  158.0, 20.5261,
254, 9112,  160.0, 20.4563,
254, 9112,  162.0, 20.3455,
254, 9112,  164.0, 20.2512,
254, 9112,  166.0, 20.1616,
254, 9112,  168.0, 20.0833,
254, 9112,  170.0, 19.9853,
254, 9112,  172.0, 19.8853,
254, 9112,  174.0, 19.7520,
254, 9112,  176.0, 19.6449,
254, 9112,  178.0, 19.5363,
254, 9112,  180.0, 19.4553,
254, 9112,  182.0, 19.3535,
254, 9112,  184.0, 19.2273,
254, 9112,  186.0, 19.1371,
254, 9112,  188.0, 19.0192,
254, 9112,  190.0, 18.8554,
254, 9112,  192.0, 18.7254,
254, 9112,  194.0, 18.6108,
254, 9112,  196.0, 18.4851,
254, 9112,  198.0, 18.3348,
254, 9112,  200.0, 18.1824,
255, 9132,    0.0, 26.4478,
255, 9132,    2.0, 26.4657,
255, 9132,    4.0, 26.4679,
255, 9132,    6.0, 26.4684,
255, 9132,    8.0, 26.4690,
255, 9132,   10.0, 26.4692,
255, 9132,   12.0, 26.4692,
255, 9132,   14.0, 26.4693,
255, 9132,   16.0, 26.4688,
255, 9132,   18.0, 26.4676,
255, 9132,   20.0, 26.4661,
255, 9132,   22.0, 26.4640,
255, 9132,   24.0, 26.4641,
255, 9132,   26.0, 26.4645,
255, 9132,   28.0, 26.4635,
255, 9132,   30.0, 26.4629,
255, 9132,   32.0, 26.4645,
255, 9132,   34.0, 26.4693,
255, 9132,   36.0, 26.4737,
255, 9132,   38.0, 26.4773,
255, 9132,   40.0, 26.4897,
255, 9132,   42.0, 26.4980,
255, 9132,   44.0, 26.4979,
255, 9132,   46.0, 26.4857,
255, 9132,   48.0, 26.4484,
255, 9132,   50.0, 26.3706,
255, 9132,   52.0, 26.2693,
255, 9132,   54.0, 26.2034,
255, 9132,   56.0, 26.0705,
255, 9132,   58.0, 25.9664,
255, 9132,   60.0, 25.8816,
255, 9132,   62.0, 25.7634,
255, 9132,   64.0, 25.6583,
255, 9132,   66.0, 25.4542,
255, 9132,   68.0, 25.2677,
255, 9132,   70.0, 25.0558,
255, 9132,   72.0, 24.8687,
255, 9132,   74.0, 24.6784,
255, 9132,   76.0, 24.4456,
255, 9132,   78.0, 24.2880,
255, 9132,   80.0, 24.0377,
255, 9132,   82.0, 23.8257,
255, 9132,   84.0, 23.6604,
255, 9132,   86.0, 23.5148,
255, 9132,   88.0, 23.3768,
255, 9132,   90.0, 23.2459,
255, 9132,   92.0, 23.1024,
255, 9132,   94.0, 22.9932,
255, 9132,   96.0, 22.9031,
255, 9132,   98.0, 22.8173,
255, 9132,  100.0, 22.7613,
255, 9132,  102.0, 22.6885,
255, 9132,  104.0, 22.6038,
255, 9132,  106.0, 22.5204,
255, 9132,  108.0, 22.4377,
255, 9132,  110.0, 22.3529,
255, 9132,  112.0, 22.2572,
255, 9132,  114.0, 22.1618,
255, 9132,  116.0, 22.0713,
255, 9132,  118.0, 21.9907,
255, 9132,  120.0, 21.9074,
255, 9132,  122.0, 21.8399,
255, 9132,  124.0, 21.7537,
255, 9132,  126.0, 21.6834,
255, 9132,  128.0, 21.5944,
255, 9132,  130.0, 21.5245,
255, 9132,  132.0, 21.4628,
255, 9132,  134.0, 21.4218,
255, 9132,  136.0, 21.3467,
255, 9132,  138.0, 21.2601,
255, 9132,  140.0, 21.1738,
255, 9132,  142.0, 21.1217,
255, 9132,  144.0, 21.0393,
255, 9132,  146.0, 20.9830,
255, 9132,  148.0, 20.8843,
255, 9132,  150.0, 20.8224,
255, 9132,  152.0, 20.7558,
255, 9132,  154.0, 20.6960,
255, 9132,  156.0, 20.6207,
255, 9132,  158.0, 20.5629,
255, 9132,  160.0, 20.4680,
255, 9132,  162.0, 20.3930,
255, 9132,  164.0, 20.3362,
255, 9132,  166.0, 20.2296,
255, 9132,  168.0, 20.1319,
255, 9132,  170.0, 20.0568,
255, 9132,  172.0, 19.9949,
255, 9132,  174.0, 19.9379,
255, 9132,  176.0, 19.8558,
255, 9132,  178.0, 19.7442,
255, 9132,  180.0, 19.6005,
255, 9132,  182.0, 19.4831,
255, 9132,  184.0, 19.3702,
255, 9132,  186.0, 19.2138,
255, 9132,  188.0, 19.0807,
255, 9132,  190.0, 18.9214,
255, 9132,  192.0, 18.8308,
255, 9132,  194.0, 18.7014,
255, 9132,  196.0, 18.5667,
255, 9132,  198.0, 18.4571,
255, 9132,  200.0, 18.2973,
256, 9158,    0.0, 26.6555,
256, 9158,    2.0, 26.6411,
256, 9158,    4.0, 26.5986,
256, 9158,    6.0, 26.5501,
256, 9158,    8.0, 26.5188,
256, 9158,   10.0, 26.5103,
256, 9158,   12.0, 26.4907,
256, 9158,   14.0, 26.4860,
256, 9158,   16.0, 26.4748,
256, 9158,   18.0, 26.4648,
256, 9158,   20.0, 26.4545,
256, 9158,   22.0, 26.4466,
256, 9158,   24.0, 26.4413,
256, 9158,   26.0, 26.4337,
256, 9158,   28.0, 26.4270,
256, 9158,   30.0, 26.4206,
256, 9158,   32.0, 26.4160,
256, 9158,   34.0, 26.4145,
256, 9158,   36.0, 26.4193,
256, 9158,   38.0, 26.4253,
256, 9158,   40.0, 26.4311,
256, 9158,   42.0, 26.4363,
256, 9158,   44.0, 26.4377,
256, 9158,   46.0, 26.4343,
256, 9158,   48.0, 26.4215,
256, 9158,   50.0, 26.3901,
256, 9158,   52.0, 26.3866,
256, 9158,   54.0, 26.3364,
256, 9158,   56.0, 26.3137,
256, 9158,   58.0, 26.2676,
256, 9158,   60.0, 26.1816,
256, 9158,   62.0, 25.9747,
256, 9158,   64.0, 25.7849,
256, 9158,   66.0, 25.6036,
256, 9158,   68.0, 25.3756,
256, 9158,   70.0, 25.1208,
256, 9158,   72.0, 24.9127,
256, 9158,   74.0, 24.6544,
256, 9158,   76.0, 24.4097,
256, 9158,   78.0, 24.2276,
256, 9158,   80.0, 24.0281,
256, 9158,   82.0, 23.8285,
256, 9158,   84.0, 23.6337,
256, 9158,   86.0, 23.4851,
256, 9158,   88.0, 23.3257,
256, 9158,   90.0, 23.1489,
256, 9158,   92.0, 23.0441,
256, 9158,   94.0, 22.9345,
256, 9158,   96.0, 22.8234,
256, 9158,   98.0, 22.7264,
256, 9158,  100.0, 22.6406,
256, 9158,  102.0, 22.5467,
256, 9158,  104.0, 22.4964,
256, 9158,  106.0, 22.4281,
256, 9158,  108.0, 22.3457,
256, 9158,  110.0, 22.2767,
256, 9158,  112.0, 22.2182,
256, 9158,  114.0, 22.1473,
256, 9158,  116.0, 22.0825,
256, 9158,  118.0, 22.0196,
256, 9158,  120.0, 21.9714,
256, 9158,  122.0, 21.9396,
256, 9158,  124.0, 21.8895,
256, 9158,  126.0, 21.8405,
256, 9158,  128.0, 21.7896,
256, 9158,  130.0, 21.7324,
256, 9158,  132.0, 21.6904,
256, 9158,  134.0, 21.6522,
256, 9158,  136.0, 21.6165,
256, 9158,  138.0, 21.5877,
256, 9158,  140.0, 21.5469,
256, 9158,  142.0, 21.5073,
256, 9158,  144.0, 21.4675,
256, 9158,  146.0, 21.4328,
256, 9158,  148.0, 21.4006,
256, 9158,  150.0, 21.3629,
256, 9158,  152.0, 21.3342,
256, 9158,  154.0, 21.2983,
256, 9158,  156.0, 21.2654,
256, 9158,  158.0, 21.2367,
256, 9158,  160.0, 21.1831,
256, 9158,  162.0, 21.1407,
256, 9158,  164.0, 21.0937,
256, 9158,  166.0, 21.0439,
256, 9158,  168.0, 21.0006,
256, 9158,  170.0, 20.9548,
256, 9158,  172.0, 20.9091,
256, 9158,  174.0, 20.8605,
256, 9158,  176.0, 20.8190,
256, 9158,  178.0, 20.7652,
256, 9158,  180.0, 20.7163,
256, 9158,  182.0, 20.6510,
256, 9158,  184.0, 20.6016,
256, 9158,  186.0, 20.5433,
256, 9158,  188.0, 20.4673,
256, 9158,  190.0, 20.3901,
256, 9158,  192.0, 20.3279,
256, 9158,  194.0, 20.2511,
256, 9158,  196.0, 20.1819,
256, 9158,  198.0, 20.1111,
256, 9158,  200.0, 20.0367,
257, 9188,    0.0, 25.5376,
257, 9188,    2.0, 25.5636,
257, 9188,    4.0, 25.5655,
257, 9188,    6.0, 25.5660,
257, 9188,    8.0, 25.5666,
257, 9188,   10.0, 25.5669,
257, 9188,   12.0, 25.5684,
257, 9188,   14.0, 25.5692,
257, 9188,   16.0, 25.5688,
257, 9188,   18.0, 25.5696,
257, 9188,   20.0, 25.5684,
257, 9188,   22.0, 25.5682,
257, 9188,   24.0, 25.5663,
257, 9188,   26.0, 25.5669,
257, 9188,   28.0, 25.5697,
257, 9188,   30.0, 25.5712,
257, 9188,   32.0, 25.5747,
257, 9188,   34.0, 25.5791,
257, 9188,   36.0, 25.5842,
257, 9188,   38.0, 25.5868,
257, 9188,   40.0, 25.5885,
257, 9188,   42.0, 25.5883,
257, 9188,   44.0, 25.5802,
257, 9188,   46.0, 25.5705,
257, 9188,   48.0, 25.5632,
257, 9188,   50.0, 25.5617,
257, 9188,   52.0, 25.5565,
257, 9188,   54.0, 25.5499,
257, 9188,   56.0, 25.5425,
257, 9188,   58.0, 25.5374,
257, 9188,   60.0, 25.5342,
257, 9188,   62.0, 25.5300,
257, 9188,   64.0, 25.5283,
257, 9188,   66.0, 25.5256,
257, 9188,   68.0, 25.5104,
257, 9188,   70.0, 25.4833,
257, 9188,   72.0, 25.4055,
257, 9188,   74.0, 25.2401,
257, 9188,   76.0, 25.0366,
257, 9188,   78.0, 24.8610,
257, 9188,   80.0, 24.6661,
257, 9188,   82.0, 24.4402,
257, 9188,   84.0, 24.2193,
257, 9188,   86.0, 24.0675,
257, 9188,   88.0, 23.8084,
257, 9188,   90.0, 23.6114,
257, 9188,   92.0, 23.3941,
257, 9188,   94.0, 23.2578,
257, 9188,   96.0, 23.0663,
257, 9188,   98.0, 22.9764,
257, 9188,  100.0, 22.8980,
257, 9188,  102.0, 22.7564,
257, 9188,  104.0, 22.6454,
257, 9188,  106.0, 22.5612,
257, 9188,  108.0, 22.4868,
257, 9188,  110.0, 22.4211,
257, 9188,  112.0, 22.3302,
257, 9188,  114.0, 22.2487,
257, 9188,  116.0, 22.1704,
257, 9188,  118.0, 22.1209,
257, 9188,  120.0, 22.0533,
257, 9188,  122.0, 21.9886,
257, 9188,  124.0, 21.8990,
257, 9188,  126.0, 21.8398,
257, 9188,  128.0, 21.7894,
257, 9188,  130.0, 21.7490,
257, 9188,  132.0, 21.6994,
257, 9188,  134.0, 21.6484,
257, 9188,  136.0, 21.6009,
257, 9188,  138.0, 21.5310,
257, 9188,  140.0, 21.4684,
257, 9188,  142.0, 21.4268,
257, 9188,  144.0, 21.3668,
257, 9188,  146.0, 21.3243,
257, 9188,  148.0, 21.2733,
257, 9188,  150.0, 21.2147,
257, 9188,  152.0, 21.1425,
257, 9188,  154.0, 21.0949,
257, 9188,  156.0, 21.0444,
257, 9188,  158.0, 20.9866,
257, 9188,  160.0, 20.9391,
257, 9188,  162.0, 20.8742,
257, 9188,  164.0, 20.8093,
257, 9188,  166.0, 20.7483,
257, 9188,  168.0, 20.6936,
257, 9188,  170.0, 20.6466,
257, 9188,  172.0, 20.5977,
257, 9188,  174.0, 20.5221,
257, 9188,  176.0, 20.4379,
257, 9188,  178.0, 20.3394,
257, 9188,  180.0, 20.2760,
257, 9188,  182.0, 20.2034,
257, 9188,  184.0, 20.1302,
257, 9188,  186.0, 20.0637,
257, 9188,  188.0, 20.0056,
257, 9188,  190.0, 19.9190,
257, 9188,  192.0, 19.8017,
257, 9188,  194.0, 19.7123,
257, 9188,  196.0, 19.6197,
257, 9188,  198.0, 19.5173,
257, 9188,  200.0, 19.4078,
258, 9212,    0.0, 24.9590,
258, 9212,    2.0, 24.9958,
258, 9212,    4.0, 24.9930,
258, 9212,    6.0, 24.9965,
258, 9212,    8.0, 24.9939,
258, 9212,   10.0, 24.9963,
258, 9212,   12.0, 24.9916,
258, 9212,   14.0, 24.9867,
258, 9212,   16.0, 24.9863,
258, 9212,   18.0, 24.9860,
258, 9212,   20.0, 24.9858,
258, 9212,   22.0, 24.9851,
258, 9212,   24.0, 24.9841,
258, 9212,   26.0, 24.9819,
258, 9212,   28.0, 24.9818,
258, 9212,   30.0, 24.9816,
258, 9212,   32.0, 24.9813,
258, 9212,   34.0, 24.9815,
258, 9212,   36.0, 24.9804,
258, 9212,   38.0, 24.9794,
258, 9212,   40.0, 24.9781,
258, 9212,   42.0, 24.9765,
258, 9212,   44.0, 24.9753,
258, 9212,   46.0, 24.9739,
258, 9212,   48.0, 24.9724,
258, 9212,   50.0, 24.9689,
258, 9212,   52.0, 24.9365,
258, 9212,   54.0, 24.9041,
258, 9212,   56.0, 24.8651,
258, 9212,   58.0, 24.7679,
258, 9212,   60.0, 24.7277,
258, 9212,   62.0, 24.6621,
258, 9212,   64.0, 24.5691,
258, 9212,   66.0, 24.4728,
258, 9212,   68.0, 24.3164,
258, 9212,   70.0, 24.2387,
258, 9212,   72.0, 24.0309,
258, 9212,   74.0, 23.8485,
258, 9212,   76.0, 23.7138,
