# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# STN,YYYYMMDD,   TG
  260,20001101,   76
  260,20001102,   78
  260,20001103,   77
  260,20001104,   68
  260,20001105,   71
  260,20001106,   94
  260,20001107,   85
  260,20001108,   82
  260,20001109,   78
  260,20001110,   71
  260,20001111,   86
  260,20001112,   87
  260,20001113,   79
  260,20001114,   56
  260,20001115,   57
  260,20001116,   72
  260,20001117,   50
  260,20001118,   64
  260,20001119,   91
  260,20001120,   63
  260,20001121,   62
  260,20001122,   86
  260,20001123,   84
  260,20001124,   70
  260,20001125,   72
  260,20001126,   76
  260,20001127,   66
  260,20001128,  119
  260,20001129,  111
  260,20001130,  106
  260,20001201,  116
  260,20001202,  105
  260,20001203,   84
  260,20001204,   70
  260,20001205,   96
  260,20001206,  109
  260,20001207,   98
  260,20001208,  122
  260,20001209,   94
  260,20001210,   96
  260,20001211,  120
  260,20001212,  131
  260,20001213,  108
  260,20001214,   74
  260,20001215,   56
  260,20001216,   41
  260,20001217,   25
  260,20001218,   32
  260,20001219,   27
  260,20001220,   16
  260,20001221,   -1
  260,20001222,  -23
  260,20001223,  -20
  260,20001224,    6
  260,20001225,   -6
  260,20001226,  -22
  260,20001227,  -10
  260,20001228,    5
  260,20001229,    6
  260,20001230,   17
  260,20001231,   -1
  260,20010101,   34
  260,20010102,   87
  260,20010103,   67
  260,20010104,   78
  260,20010105,   76
  260,20010106,   59
  260,20010107,   52
  260,20010108,   39
  260,20010109,   40
  260,20010110,   24
  260,20010111,   12
  260,20010112,    7
  260,20010113,  -11
  260,20010114,  -19
  260,20010115,  -21
  260,20010116,  -31
  260,20010117,  -48
  260,20010118,  -37
  260,20010119,   -5
  260,20010120,    1
  260,20010121,   -1
  260,20010122,   28
  260,20010123,   70
  260,20010124,   84
  260,20010125,   55
  260,20010126,   45
  260,20010127,   42
  260,20010128,   40
  260,20010129,   23
  260,20010130,    7
  260,20010131,   11
  260,20010201,    6
  260,20010202,    5
  260,20010203,    6
  260,20010204,   27
  260,20010205,   88
  260,20010206,  106
  260,20010207,  101
  260,20010208,   86
  260,20010209,   27
  260,20010210,   25
  260,20010211,   99
  260,20010212,  100
  260,20010213,   58
  260,20010214,   33
  260,20010215,   43
  260,20010216,   24
  260,20010217,   41
  260,20010218,   48
  260,20010219,   51
  260,20010220,   53
  260,20010221,   64
  260,20010222,   55
  260,20010223,   26
  260,20010224,  -10
  260,20010225,   10
  260,20010226,   19
  260,20010227,   22
  260,20010228,   38
  260,20010301,   19
  260,20010302,   13
  260,20010303,  -11
  260,20010304,   13
  260,20010305,   18
  260,20010306,   33
  260,20010307,   75
  260,20010308,   88
  260,20010309,   93
  260,20010310,   99
  260,20010311,  111
  260,20010312,   84
  260,20010313,   59
  260,20010314,   54
  260,20010315,   60
  260,20010316,   70
  260,20010317,   34
  260,20010318,   27
  260,20010319,   19
  260,20010320,   19
  260,20010321,    9
  260,20010322,   28
  260,20010323,   67
  260,20010324,   64
  260,20010325,   29
  260,20010326,   30
  260,20010327,   35
  260,20010328,   71
  260,20010329,   66
  260,20010330,   65
  260,20010331,   92
  260,20010401,  113
  260,20010402,  144
  260,20010403,  120
  260,20010404,   92
  260,20010405,   80
  260,20010406,  113
  260,20010407,   89
  260,20010408,   69
  260,20010409,   78
  260,20010410,   96
  260,20010411,   84
  260,20010412,   48
  260,20010413,   38
  260,20010414,   18
  260,20010415,   76
  260,20010416,   66
  260,20010417,   61
  260,20010418,   51
  260,20010419,   39
  260,20010420,   37
  260,20010421,   57
  260,20010422,   59
  260,20010423,   80
  260,20010424,  104
  260,20010425,  102
  260,20010426,  106
  260,20010427,  106
  260,20010428,  106
  260,20010429,  126
  260,20010430,  127
  260,20010501,  107
  260,20010502,  140
  260,20010503,  122
  260,20010504,   84
  260,20010505,   81
  260,20010506,  106
  260,20010507,  111
  260,20010508,  107
  260,20010509,  175
  260,20010510,  194
  260,20010511,  187
  260,20010512,  183
  260,20010513,  187
  260,20010514,  147
  260,20010515,  144
  260,20010516,  137
  260,20010517,  121
  260,20010518,  117
  260,20010519,  118
  260,20010520,  116
  260,20010521,  123
  260,20010522,  139
  260,20010523,  168
  260,20010524,  157
  260,20010525,  154
  260,20010526,  165
  260,20010527,  157
  260,20010528,  175
  260,20010529,  166
  260,20010530,  163
  260,20010531,  133
  260,20010601,  127
  260,20010602,  113
  260,20010603,   97
  260,20010604,  120
  260,20010605,  157
  260,20010606,  159
  260,20010607,  132
  260,20010608,  116
  260,20010609,  106
  260,20010610,  122
  260,20010611,  127
  260,20010612,  141
  260,20010613,  143
  260,20010614,  158
  260,20010615,  171
  260,20010616,  155
  260,20010617,  151
  260,20010618,  132
  260,20010619,  137
  260,20010620,  170
  260,20010621,  149
  260,20010622,  141
  260,20010623,  158
  260,20010624,  183
  260,20010625,  188
  260,20010626,  215
  260,20010627,  198
  260,20010628,  188
  260,20010629,  199
  260,20010630,  194
  260,20010701,  182
  260,20010702,  184
  260,20010703,  207
  260,20010704,  227
  260,20010705,  252
  260,20010706,  247
  260,20010707,  207
  260,20010708,  175
  260,20010709,  174
  260,20010710,  183
  260,20010711,  165
  260,20010712,  153
  260,20010713,  152
  260,20010714,  138
  260,20010715,  141
  260,20010716,  146
  260,20010717,  164
  260,20010718,  157
  260,20010719,  157
  260,20010720,  148
  260,20010721,  155
  260,20010722,  193
  260,20010723,  188
  260,20010724,  193
  260,20010725,  197
  260,20010726,  220
  260,20010727,  216
  260,20010728,  205
  260,20010729,  207
  260,20010730,  217
  260,20010731,  195
  260,20010801,  174
  260,20010802,  201
  260,20010803,  188
  260,20010804,  173
  260,20010805,  158
  260,20010806,  173
  260,20010807,  182
  260,20010808,  161
  260,20010809,  150
  260,20010810,  145
  260,20010811,  163
  260,20010812,  164
  260,20010813,  187
  260,20010814,  216
  260,20010815,  244
  260,20010816,  195
  260,20010817,  179
  260,20010818,  200
  260,20010819,  199
  260,20010820,  177
  260,20010821,  185
  260,20010822,  212
  260,20010823,  226
  260,20010824,  230
  260,20010825,  240
  260,20010826,  225
  260,20010827,  169
  260,20010828,  142
  260,20010829,  150
  260,20010830,  163
  260,20010831,  159
  260,20010901,  146
  260,20010902,  157
  260,20010903,  158
  260,20010904,  138
  260,20010905,  145
  260,20010906,  151
  260,20010907,  150
  260,20010908,  132
  260,20010909,  118
  260,20010910,  130
  260,20010911,  140
  260,20010912,  151
  260,20010913,  128
  260,20010914,  127
  260,20010915,  126
  260,20010916,  103
  260,20010917,  110
  260,20010918,  111
  260,20010919,  112
  260,20010920,  126
  260,20010921,  126
  260,20010922,  126
  260,20010923,  130
  260,20010924,  128
  260,20010925,  111
  260,20010926,  125
  260,20010927,  154
  260,20010928,  160
  260,20010929,  148
  260,20010930,  163
  260,20011001,  169
  260,20011002,  162
  260,20011003,  151
  260,20011004,  138
  260,20011005,  138
  260,20011006,  156
  260,20011007,  153
  260,20011008,  145
  260,20011009,  143
  260,20011010,  140
  260,20011011,  147
  260,20011012,  145
  260,20011013,  166
  260,20011014,  166
  260,20011015,  167
  260,20011016,  130
  260,20011017,  140
  260,20011018,  153
  260,20011019,  157
  260,20011020,  151
  260,20011021,  139
  260,20011022,  120
  260,20011023,  126
  260,20011024,  119
  260,20011025,  131
  260,20011026,  130
  260,20011027,  127
  260,20011028,  112
  260,20011029,  116
  260,20011030,  153
  260,20011031,  118
  260,20011101,   81
  260,20011102,   92
  260,20011103,  106
  260,20011104,  103
  260,20011105,   79
  260,20011106,  101
  260,20011107,   96
  260,20011108,   64
  260,20011109,   23
  260,20011110,   28
  260,20011111,   65
  260,20011112,  100
  260,20011113,   55
  260,20011114,   32
  260,20011115,    2
  260,20011116,   83
  260,20011117,   78
  260,20011118,   70
  260,20011119,   59
  260,20011120,   74
  260,20011121,   90
  260,20011122,   71
  260,20011123,   47
  260,20011124,   76
  260,20011125,  107
  260,20011126,   51
  260,20011127,   38
  260,20011128,   63
  260,20011129,   85
  260,20011130,  117
  260,20011201,  117
  260,20011202,   68
  260,20011203,   85
  260,20011204,   95
  260,20011205,   80
  260,20011206,   60
  260,20011207,    8
  260,20011208,   10
  260,20011209,   -5
  260,20011210,    3
  260,20011211,   44
  260,20011212,   40
  260,20011213,   20
  260,20011214,  -40
  260,20011215,  -12
  260,20011216,   -7
  260,20011217,   -3
  260,20011218,   20
  260,20011219,   48
  260,20011220,   14
  260,20011221,   48
  260,20011222,    6
  260,20011223,  -26
  260,20011224,   39
  260,20011225,   54
  260,20011226,   11
  260,20011227,   32
  260,20011228,   64
  260,20011229,   16
  260,20011230,   -2
  260,20011231,   -1
  260,20020101,   -2
  260,20020102,  -21
  260,20020103,  -22
  260,20020104,  -34
  260,20020105,  -23
  260,20020106,   15
  260,20020107,   26
  260,20020108,   13
  260,20020109,  -13
  260,20020110,   -5
  260,20020111,   24
  260,20020112,   35
  260,20020113,   23
  260,20020114,   26
  260,20020115,   40
  260,20020116,   43
  260,20020117,   53
  260,20020118,   48
  260,20020119,   70
  260,20020120,   83
  260,20020121,  102
  260,20020122,   76
  260,20020123,   71
  260,20020124,   84
  260,20020125,   51
  260,20020126,  103
  260,20020127,   99
  260,20020128,  113
  260,20020129,  100
  260,20020130,  105
  260,20020131,   87
  260,20020201,  107
  260,20020202,  118
  260,20020203,  102
  260,20020204,   86
  260,20020205,  108
  260,20020206,   74
  260,20020207,   61
  260,20020208,  101
  260,20020209,  105
  260,20020210,   84
  260,20020211,  110
  260,20020212,  114
  260,20020213,   77
  260,20020214,   26
  260,20020215,   11
  260,20020216,   19
  260,20020217,    8
  260,20020218,   54
  260,20020219,   66
  260,20020220,   75
  260,20020221,   39
  260,20020222,   72
  260,20020223,   49
  260,20020224,   37
  260,20020225,   67
  260,20020226,  103
  260,20020227,   65
  260,20020228,   54
  260,20020301,   40
  260,20020302,   15
  260,20020303,   45
  260,20020304,   84
  260,20020305,   74
  260,20020306,   79
  260,20020307,   97
  260,20020308,   83
  260,20020309,   88
  260,20020310,   77
  260,20020311,   92
  260,20020312,   91
  260,20020313,   50
  260,20020314,   35
  260,20020315,   49
  260,20020316,  103
  260,20020317,  101
  260,20020318,   98
  260,20020319,   93
  260,20020320,  104
  260,20020321,  106
  260,20020322,   72
  260,20020323,   56
  260,20020324,   31
  260,20020325,   43
  260,20020326,   55
  260,20020327,   56
  260,20020328,   66
  260,20020329,   69
  260,20020330,   85
  260,20020331,  102
  260,20020401,  110
  260,20020402,  142
  260,20020403,  147
  260,20020404,  121
  260,20020405,   93
  260,20020406,   57
  260,20020407,   69
  260,20020408,   83
  260,20020409,   58
  260,20020410,   70
  260,20020411,   77
  260,20020412,   75
  260,20020413,   73
  260,20020414,   67
  260,20020415,   70
  260,20020416,   83
  260,20020417,   81
  260,20020418,   76
  260,20020419,   75
  260,20020420,   76
  260,20020421,   93
  260,20020422,  140
  260,20020423,  135
  260,20020424,  147
  260,20020425,  103
  260,20020426,   82
  260,20020427,   92
  260,20020428,  102
  260,20020429,   94
  260,20020430,  108
  260,20020501,  104
  260,20020502,   97
  260,20020503,  101
  260,20020504,   89
  260,20020505,   88
  260,20020506,  111
  260,20020507,  135
  260,20020508,  135
  260,20020509,  167
  260,20020510,  139
  260,20020511,  126
  260,20020512,  119
  260,20020513,  160
  260,20020514,  132
  260,20020515,  139
  260,20020516,  160
  260,20020517,  163
  260,20020518,  144
  260,20020519,  145
  260,20020520,  166
  260,20020521,  197
  260,20020522,  160
  260,20020523,  148
  260,20020524,  121
  260,20020525,  126
  260,20020526,  121
  260,20020527,  126
  260,20020528,  143
  260,20020529,  128
  260,20020530,  130
  260,20020531,  125
  260,20020601,  133
  260,20020602,  173
  260,20020603,  184
  260,20020604,  185
  260,20020605,  192
  260,20020606,  165
  260,20020607,  156
  260,20020608,  170
  260,20020609,  169
  260,20020610,  129
  260,20020611,  135
  260,20020612,  144
  260,20020613,  141
  260,20020614,  186
  260,20020615,  178
  260,20020616,  176
  260,20020617,  238
  260,20020618,  220
  260,20020619,  181
  260,20020620,  153
  260,20020621,  151
  260,20020622,  177
  260,20020623,  161
  260,20020624,  151
  260,20020625,  157
  260,20020626,  162
  260,20020627,  149
  260,20020628,  131
  260,20020629,  147
  260,20020630,  157
  260,20020701,  135
  260,20020702,  141
  260,20020703,  141
  260,20020704,  156
  260,20020705,  157
  260,20020706,  161
  260,20020707,  157
  260,20020708,  187
  260,20020709,  190
  260,20020710,  146
  260,20020711,  151
  260,20020712,  166
  260,20020713,  174
  260,20020714,  188
  260,20020715,  200
  260,20020716,  198
  260,20020717,  184
  260,20020718,  160
  260,20020719,  149
  260,20020720,  157
  260,20020721,  154
  260,20020722,  164
  260,20020723,  172
  260,20020724,  166
  260,20020725,  161
  260,20020726,  191
  260,20020727,  207
  260,20020728,  230
  260,20020729,  246
  260,20020730,  239
  260,20020731,  213
  260,20020801,  163
  260,20020802,  188
  260,20020803,  158
  260,20020804,  171
  260,20020805,  167
  260,20020806,  177
  260,20020807,  181
  260,20020808,  185
  260,20020809,  183
  260,20020810,  182
  260,20020811,  186
  260,20020812,  180
  260,20020813,  182
  260,20020814,  195
  260,20020815,  209
  260,20020816,  218
  260,20020817,  220
  260,20020818,  231
  260,20020819,  222
  260,20020820,  187
  260,20020821,  177
  260,20020822,  165
  260,20020823,  170
  260,20020824,  169
  260,20020825,  176
  260,20020826,  183
  260,20020827,  207
  260,20020828,  205
  260,20020829,  180
  260,20020830,  179
  260,20020831,  169
  260,20020901,  152
  260,20020902,  163
  260,20020903,  161
  260,20020904,  149
  260,20020905,  155
  260,20020906,  169
  260,20020907,  171
  260,20020908,  174
  260,20020909,  181
  260,20020910,  149
  260,20020911,  166
  260,20020912,  173
  260,20020913,  165
  260,20020914,  166
  260,20020915,  152
  260,20020916,  134
  260,20020917,  142
  260,20020918,  145
  260,20020919,  147
  260,20020920,  142
  260,20020921,  135
  260,20020922,  133
  260,20020923,  122
  260,20020924,  102
  260,20020925,  131
  260,20020926,  123
  260,20020927,  121
  260,20020928,  118
  260,20020929,  115
  260,20020930,  110
  260,20021001,  117
  260,20021002,  133
  260,20021003,  145
  260,20021004,  116
  260,20021005,  130
  260,20021006,  104
  260,20021007,   83
  260,20021008,   61
  260,20021009,   88
  260,20021010,   84
  260,20021011,   65
  260,20021012,   61
  260,20021013,   77
  260,20021014,   91
  260,20021015,   81
  260,20021016,  122
  260,20021017,   93
  260,20021018,   71
  260,20021019,   59
  260,20021020,   75
  260,20021021,  103
  260,20021022,  136
  260,20021023,   98
  260,20021024,   81
  260,20021025,  119
  260,20021026,  106
  260,20021027,  114
  260,20021028,   95
  260,20021029,   82
  260,20021030,   87
  260,20021031,   56
  260,20021101,   94
  260,20021102,  130
  260,20021103,  117
  260,20021104,   88
  260,20021105,   67
  260,20021106,   85
  260,20021107,   71
  260,20021108,   73
  260,20021109,   65
  260,20021110,   50
  260,20021111,   94
  260,20021112,   95
  260,20021113,   94
  260,20021114,  102
  260,20021115,   65
  260,20021116,   67
  260,20021117,   90
  260,20021118,   78
  260,20021119,   72
  260,20021120,   55
  260,20021121,   98
  260,20021122,   75
  260,20021123,   71
  260,20021124,   77
  260,20021125,   54
  260,20021126,   68
  260,20021127,   60
  260,20021128,   70
  260,20021129,   78
  260,20021130,   57
  260,20021201,   73
  260,20021202,   71
  260,20021203,   63
  260,20021204,   45
  260,20021205,   52
  260,20021206,   22
  260,20021207,    2
  260,20021208,  -23
  260,20021209,  -51
  260,20021210,  -65
  260,20021211,  -59
  260,20021212,  -28
  260,20021213,  -13
  260,20021214,    2
  260,20021215,   28
  260,20021216,   30
  260,20021217,   15
  260,20021218,  -11
  260,20021219,    9
  260,20021220,   -7
  260,20021221,   22
  260,20021222,   53
  260,20021223,   38
  260,20021224,   94
  260,20021225,   95
  260,20021226,   95
  260,20021227,  109
  260,20021228,   90
  260,20021229,   75
  260,20021230,   68
  260,20021231,    2
  260,20030101,   47
  260,20030102,   92
  260,20030103,   42
  260,20030104,  -17
  260,20030105,  -26
  260,20030106,   -8
  260,20030107,  -54
  260,20030108,  -57
  260,20030109,  -78
  260,20030110,  -45
  260,20030111,  -42
  260,20030112,   -4
  260,20030113,   65
  260,20030114,   72
  260,20030115,   59
  260,20030116,   51
  260,20030117,   33
  260,20030118,   45
  260,20030119,   45
  260,20030120,   76
  260,20030121,   75
  260,20030122,   72
  260,20030123,   53
  260,20030124,   23
  260,20030125,   41
  260,20030126,   54
  260,20030127,   93
  260,20030128,   61
  260,20030129,   39
  260,20030130,    2
  260,20030131,  -36
  260,20030201,  -28
  260,20030202,   28
  260,20030203,   34
  260,20030204,   20
  260,20030205,   29
  260,20030206,    7
  260,20030207,   45
  260,20030208,   69
  260,20030209,   55
  260,20030210,    9
  260,20030211,   -8
  260,20030212,  -27
  260,20030213,  -26
  260,20030214,  -16
  260,20030215,   -7
  260,20030216,  -15
  260,20030217,  -24
  260,20030218,  -21
  260,20030219,   -5
  260,20030220,    5
  260,20030221,   11
  260,20030222,   20
  260,20030223,   39
  260,20030224,   56
  260,20030225,   34
  260,20030226,   47
  260,20030227,   83
  260,20030228,   94
  260,20030301,   97
  260,20030302,   82
  260,20030303,   62
  260,20030304,   68
  260,20030305,  107
  260,20030306,   65
  260,20030307,   53
  260,20030308,   80
  260,20030309,   92
  260,20030310,  102
  260,20030311,   93
  260,20030312,   69
  260,20030313,   46
  260,20030314,   48
  260,20030315,   54
  260,20030316,   48
  260,20030317,   32
  260,20030318,   60
  260,20030319,   40
  260,20030320,   39
  260,20030321,   52
  260,20030322,   58
  260,20030323,   76
  260,20030324,  102
  260,20030325,   97
  260,20030326,   97
  260,20030327,   76
  260,20030328,  120
  260,20030329,  112
  260,20030330,   78
  260,20030331,   63
  260,20030401,   66
  260,20030402,   59
  260,20030403,   49
  260,20030404,   57
  260,20030405,   75
  260,20030406,   50
  260,20030407,   26
  260,20030408,   26
  260,20030409,   22
  260,20030410,   28
  260,20030411,   48
  260,20030412,   62
  260,20030413,  109
  260,20030414,  149
  260,20030415,  174
  260,20030416,  175
  260,20030417,  162
  260,20030418,  124
  260,20030419,   80
  260,20030420,  112
  260,20030421,  145
  260,20030422,  117
  260,20030423,  103
  260,20030424,  145
  260,20030425,  163
  260,20030426,  122
  260,20030427,  122
  260,20030428,  156
  260,20030429,  134
  260,20030430,  119
  260,20030501,  118
  260,20030502,  121
  260,20030503,  121
  260,20030504,  158
  260,20030505,  140
  260,20030506,  110
  260,20030507,  112
  260,20030508,  120
  260,20030509,  115
  260,20030510,  114
  260,20030511,  138
  260,20030512,  112
  260,20030513,   99
  260,20030514,   95
  260,20030515,   97
  260,20030516,  115
  260,20030517,  138
  260,20030518,  141
  260,20030519,  128
  260,20030520,  107
  260,20030521,  128
  260,20030522,  135
  260,20030523,  129
  260,20030524,  124
  260,20030525,  121
  260,20030526,  133
  260,20030527,  154
  260,20030528,  173
  260,20030529,  191
  260,20030530,  206
  260,20030531,  193
  260,20030601,  214
  260,20030602,  203
  260,20030603,  194
  260,20030604,  211
  260,20030605,  158
  260,20030606,  180
  260,20030607,  193
  260,20030608,  174
  260,20030609,  160
  260,20030610,  188
  260,20030611,  174
  260,20030612,  165
  260,20030613,  175
  260,20030614,  169
  260,20030615,  169
  260,20030616,  177
  260,20030617,  189
  260,20030618,  190
  260,20030619,  183
  260,20030620,  147
  260,20030621,  144
  260,20030622,  187
  260,20030623,  193
  260,20030624,  161
  260,20030625,  156
  260,20030626,  178
  260,20030627,  208
  260,20030628,  175
  260,20030629,  172
  260,20030630,  165
  260,20030701,  166
  260,20030702,  153
  260,20030703,  161
  260,20030704,  151
  260,20030705,  154
  260,20030706,  155
  260,20030707,  167
  260,20030708,  172
  260,20030709,  181
  260,20030710,  192
  260,20030711,  190
  260,20030712,  164
  260,20030713,  184
  260,20030714,  216
  260,20030715,  249
  260,20030716,  256
  260,20030717,  178
  260,20030718,  196
  260,20030719,  236
  260,20030720,  215
  260,20030721,  201
  260,20030722,  188
  260,20030723,  196
  260,20030724,  181
  260,20030725,  188
  260,20030726,  195
  260,20030727,  191
  260,20030728,  175
  260,20030729,  203
  260,20030730,  193
  260,20030731,  192
  260,20030801,  207
  260,20030802,  206
  260,20030803,  206
  260,20030804,  222
  260,20030805,  229
  260,20030806,  255
  260,20030807,  257
  260,20030808,  225
  260,20030809,  206
  260,20030810,  222
  260,20030811,  235
  260,20030812,  254
  260,20030813,  205
  260,20030814,  181
  260,20030815,  166
  260,20030816,  168
  260,20030817,  177
  260,20030818,  195
  260,20030819,  179
  260,20030820,  168
  260,20030821,  168
  260,20030822,  185
  260,20030823,  190
  260,20030824,  166
  260,20030825,  187
  260,20030826,  177
  260,20030827,  163
  260,20030828,  155
  260,20030829,  139
  260,20030830,  145
  260,20030831,  131
  260,20030901,  130
  260,20030902,  130
  260,20030903,  134
  260,20030904,  144
  260,20030905,  171
  260,20030906,  169
  260,20030907,  145
  260,20030908,  137
  260,20030909,  133
  260,20030910,  110
  260,20030911,  141
  260,20030912,  129
  260,20030913,  122
  260,20030914,  128
  260,20030915,  146
  260,20030916,  155
  260,20030917,  159
  260,20030918,  183
  260,20030919,  172
  260,20030920,  177
  260,20030921,  190
  260,20030922,  188
  260,20030923,   99
  260,20030924,   87
  260,20030925,  105
  260,20030926,  126
  260,20030927,  123
  260,20030928,  116
  260,20030929,  113
  260,20030930,  114
  260,20031001,  123
  260,20031002,  142
  260,20031003,  146
  260,20031004,  101
  260,20031005,   81
  260,20031006,   92
  260,20031007,   88
  260,20031008,  112
  260,20031009,  123
  260,20031010,  131
  260,20031011,  103
  260,20031012,   84
  260,20031013,   91
  260,20031014,   83
  260,20031015,   73
  260,20031016,   72
  260,20031017,   65
  260,20031018,   53
  260,20031019,   56
  260,20031020,   64
  260,20031021,   58
  260,20031022,   54
  260,20031023,   18
  260,20031024,   -2
  260,20031025,   49
  260,20031026,   51
  260,20031027,    5
  260,20031028,    1
  260,20031029,   40
  260,20031030,   73
  260,20031031,   84
  260,20031101,   93
  260,20031102,   93
  260,20031103,  112
  260,20031104,   92
  260,20031105,  100
  260,20031106,   73
  260,20031107,   61
  260,20031108,   66
  260,20031109,   73
  260,20031110,   88
  260,20031111,   34
  260,20031112,   49
  260,20031113,   94
  260,20031114,   73
  260,20031115,   83
  260,20031116,   59
  260,20031117,   82
  260,20031118,  118
  260,20031119,  123
  260,20031120,  101
  260,20031121,   93
  260,20031122,  117
  260,20031123,  120
  260,20031124,   78
  260,20031125,   61
  260,20031126,   86
  260,20031127,   47
  260,20031128,   28
  260,20031129,   38
  260,20031130,   64
  260,20031201,   99
  260,20031202,   64
  260,20031203,   40
  260,20031204,   53
  260,20031205,   44
  260,20031206,   44
  260,20031207,  -14
  260,20031208,  -20
  260,20031209,  -13
  260,20031210,  -20
  260,20031211,   29
  260,20031212,   29
  260,20031213,  115
  260,20031214,   72
  260,20031215,   32
  260,20031216,   51
  260,20031217,   33
  260,20031218,   14
  260,20031219,   33
  260,20031220,   75
  260,20031221,   56
  260,20031222,   12
  260,20031223,   14
  260,20031224,   41
  260,20031225,   83
  260,20031226,   75
  260,20031227,   69
  260,20031228,   54
  260,20031229,   40
  260,20031230,   27
  260,20031231,    9
  260,20040101,   -1
  260,20040102,  -19
  260,20040103,  -38
  260,20040104,   27
  260,20040105,   45
  260,20040106,   66
  260,20040107,   62
  260,20040108,   56
  260,20040109,   61
  260,20040110,   58
  260,20040111,   91
  260,20040112,   54
  260,20040113,   75
  260,20040114,   47
  260,20040115,   51
  260,20040116,   61
  260,20040117,   49
  260,20040118,   21
  260,20040119,   66
  260,20040120,   35
  260,20040121,   17
  260,20040122,   19
  260,20040123,   19
  260,20040124,   32
  260,20040125,   25
  260,20040126,    2
  260,20040127,   10
  260,20040128,   11
  260,20040129,   14
  260,20040130,   25
  260,20040131,   71
  260,20040201,  104
  260,20040202,  107
  260,20040203,  135
  260,20040204,  144
  260,20040205,  120
  260,20040206,  110
  260,20040207,   73
  260,20040208,   41
  260,20040209,   33
  260,20040210,   40
  260,20040211,   61
  260,20040212,   52
  260,20040213,   79
  260,20040214,   70
  260,20040215,   60
  260,20040216,   25
  260,20040217,   43
  260,20040218,   51
  260,20040219,   15
  260,20040220,    5
  260,20040221,    1
  260,20040222,   23
  260,20040223,    8
  260,20040224,   22
  260,20040225,    5
  260,20040226,    9
  260,20040227,  -13
  260,20040228,  -22
  260,20040229,   -3
  260,20040301,   11
  260,20040302,   34
  260,20040303,   18
  260,20040304,   51
  260,20040305,   41
  260,20040306,   21
  260,20040307,   40
  260,20040308,   27
  260,20040309,   21
  260,20040310,   13
  260,20040311,   21
  260,20040312,   35
  260,20040313,   77
  260,20040314,   95
  260,20040315,  120
  260,20040316,  126
  260,20040317,  113
  260,20040318,   96
  260,20040319,   93
  260,20040320,  102
  260,20040321,   85
  260,20040322,   60
  260,20040323,   37
  260,20040324,   37
  260,20040325,   34
  260,20040326,   27
  260,20040327,   32
  260,20040328,   64
  260,20040329,   80
  260,20040330,  105
  260,20040331,  120
  260,20040401,  140
  260,20040402,  123
  260,20040403,  117
  260,20040404,  104
  260,20040405,   80
  260,20040406,   64
  260,20040407,   62
  260,20040408,   61
  260,20040409,   49
  260,20040410,   58
  260,20040411,   54
  260,20040412,   76
  260,20040413,   89
  260,20040414,   79
  260,20040415,  106
  260,20040416,  129
  260,20040417,  130
  260,20040418,   97
  260,20040419,   70
  260,20040420,   80
  260,20040421,  128
  260,20040422,  125
  260,20040423,  105
  260,20040424,  104
  260,20040425,  118
  260,20040426,  133
  260,20040427,  163
  260,20040428,  146
  260,20040429,  143
  260,20040430,  173
  260,20040501,  150
  260,20040502,  126
  260,20040503,  139
  260,20040504,   97
  260,20040505,  102
  260,20040506,  102
  260,20040507,   97
  260,20040508,  109
  260,20040509,  121
  260,20040510,  134
  260,20040511,  110
  260,20040512,  106
  260,20040513,  112
  260,20040514,  122
  260,20040515,  153
  260,20040516,  149
  260,20040517,  151
  260,20040518,  145
  260,20040519,  148
  260,20040520,  142
  260,20040521,  112
  260,20040522,   93
  260,20040523,  102
  260,20040524,  116
  260,20040525,  113
  260,20040526,   99
  260,20040527,   93
  260,20040528,  118
  260,20040529,  158
  260,20040530,  152
  260,20040531,  140
  260,20040601,  157
  260,20040602,  134
  260,20040603,  143
  260,20040604,  141
  260,20040605,  132
  260,20040606,  140
  260,20040607,  189
  260,20040608,  222
  260,20040609,  199
  260,20040610,  181
  260,20040611,  171
  260,20040612,  146
  260,20040613,  136
  260,20040614,  165
  260,20040615,  167
  260,20040616,  152
  260,20040617,  159
  260,20040618,  150
  260,20040619,  123
  260,20040620,  124
  260,20040621,  129
  260,20040622,  145
  260,20040623,  155
  260,20040624,  138
  260,20040625,  129
  260,20040626,  155
  260,20040627,  178
