Hawaii Ocean Time-series : 06-Dec-2022 05:30:51
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, sal, nit, 
#, day, dbar, ITS-90, PSS-78, umol/kg, 
  5,  177,  116.0, 23.1169, 35.0799,  -9.000,
  5,  177,  118.0, 22.9687, 35.0839,  -9.000,
  5,  177,  120.0, 22.9710, 35.0932,  -9.000,
  5,  177,  122.0, 22.7732, 35.0935,  -9.000,
  5,  177,  124.0, 22.7137, 35.0919,  -9.000,
  5,  177,  126.0, 22.6405, 35.0933,  -9.000,
  5,  177,  128.0, 22.6270, 35.0977,  -9.000,
  5,  177,  130.0, 22.4484, 35.0954,  -9.000,
  5,  177,  132.0, 22.2849, 35.0917,  -9.000,
  5,  177,  134.0, 22.2471, 35.0898,  -9.000,
  5,  177,  136.0, 22.1582, 35.0856,  -9.000,
  5,  177,  138.0, 22.0645, 35.0865,  -9.000,
  5,  177,  140.0, 22.0052, 35.0892,  -9.000,
  5,  177,  142.0, 21.8584, 35.0914,  -9.000,
  5,  177,  144.0, 21.6956, 35.0953,  -9.000,
  5,  177,  146.0, 21.6322, 35.0949,  -9.000,
  5,  177,  148.0, 21.4778, 35.0919,  -9.000,
  5,  177,  150.0, 21.4143, 35.0883,  -9.000,
  5,  177,  152.0, 21.3555, 35.0879,  -9.000,
  5,  177,  154.0, 21.2330, 35.0899,  -9.000,
  5,  177,  156.0, 21.1450, 35.0931,  -9.000,
  5,  177,  158.0, 21.0998, 35.0841,  -9.000,
  5,  177,  160.0, 21.0121, 35.0888,  -9.000,
  5,  177,  162.0, 20.9510, 35.0925,  -9.000,
  5,  177,  164.0, 20.8975, 35.0878,  -9.000,
  5,  177,  166.0, 20.7767, 35.0954,  -9.000,
  5,  177,  168.0, 20.7091, 35.1000,  -9.000,
  5,  177,  170.0, 20.6675, 35.0921,  -9.000,
  5,  177,  172.0, 20.6260, 35.0939,  -9.000,
  5,  177,  174.0, 20.4787, 35.0782,  -9.000,
  5,  177,  176.0, 20.4104, 35.0745,  -9.000,
  5,  177,  178.0, 20.3175, 35.0732,  -9.000,
  5,  177,  180.0, 20.2474, 35.0760,  -9.000,
  5,  177,  182.0, 20.1200, 35.0635,  -9.000,
  5,  177,  184.0, 20.0787, 35.0625,  -9.000,
  5,  177,  186.0, 19.9964, 35.0554,  -9.000,
  5,  177,  188.0, 19.9218, 35.0568,  -9.000,
  5,  177,  190.0, 19.8528, 35.0528,  -9.000,
  5,  177,  192.0, 19.8004, 35.0587,  -9.000,
  5,  177,  194.0, 19.7319, 35.0552,  -9.000,
  5,  177,  196.0, 19.6257, 35.0435,  -9.000,
  5,  177,  198.0, 19.6726, 35.0509,  -9.000,
  5,  177,  200.0, 19.4974, 35.0364,  -9.000,
  6,  229,    0.0, 23.9700, 34.9604,  -9.000,
  6,  229,    2.0, 23.9919, 34.9551,  -9.000,
  6,  229,    4.0, 23.9943, 34.9587,  -9.000,
  6,  229,    6.0, 23.9894, 34.9652,  -9.000,
  6,  229,    8.0, 23.9870, 34.9646,  -9.000,
  6,  229,   10.0, 23.9832, 34.9646,  -9.000,
  6,  229,   12.0, 23.9775, 34.9625,  -9.000,
  6,  229,   14.0, 23.9649, 34.9664,  -9.000,
  6,  229,   16.0, 23.9519, 34.9668,  -9.000,
  6,  229,   18.0, 23.9454, 34.9690,  -9.000,
  6,  229,   20.0, 23.9314, 34.9735,  -9.000,
  6,  229,   22.0, 23.9043, 34.9786,  -9.000,
  6,  229,   24.0, 23.8304, 34.9952,  -9.000,
  6,  229,   26.0, 23.7714, 35.0080,  -9.000,
  6,  229,   28.0, 23.5903, 35.0468,  -9.000,
  6,  229,   30.0, 23.4493, 35.0805,  -9.000,
  6,  229,   32.0, 23.2873, 35.1134,  -9.000,
  6,  229,   34.0, 23.1752, 35.1320,  -9.000,
  6,  229,   36.0, 23.1213, 35.1429,  -9.000,
  6,  229,   38.0, 23.0704, 35.1531,  -9.000,
  6,  229,   40.0, 23.0370, 35.1631,  -9.000,
  6,  229,   42.0, 22.9904, 35.1743,  -9.000,
  6,  229,   44.0, 22.9657, 35.1794,  -9.000,
  6,  229,   46.0, 22.9318, 35.1878,  -9.000,
  6,  229,   48.0, 22.9016, 35.1946,  -9.000,
  6,  229,   50.0, 22.8807, 35.1999,  -9.000,
  6,  229,   52.0, 22.8548, 35.2059,  -9.000,
  6,  229,   54.0, 22.8172, 35.2133,  -9.000,
  6,  229,   56.0, 22.7824, 35.2207,  -9.000,
  6,  229,   58.0, 22.7412, 35.2275,  -9.000,
  6,  229,   60.0, 22.7199, 35.2335,  -9.000,
  6,  229,   62.0, 22.6863, 35.2396,  -9.000,
  6,  229,   64.0, 22.6521, 35.2438,  -9.000,
  6,  229,   66.0, 22.6091, 35.2493,  -9.000,
  6,  229,   68.0, 22.5459, 35.2534,  -9.000,
  6,  229,   70.0, 22.5189, 35.2591,  -9.000,
  6,  229,   72.0, 22.4810, 35.2634,  -9.000,
  6,  229,   74.0, 22.4382, 35.2656,  -9.000,
  6,  229,   76.0, 22.3900, 35.2663,  -9.000,
  6,  229,   78.0, 22.3432, 35.2674,  -9.000,
  6,  229,   80.0, 22.2956, 35.2689,  -9.000,
  6,  229,   82.0, 22.2307, 35.2706,  -9.000,
  6,  229,   84.0, 22.1538, 35.2745,  -9.000,
  6,  229,   86.0, 22.0520, 35.2720,  -9.000,
  6,  229,   88.0, 21.9650, 35.2705,  -9.000,
  6,  229,   90.0, 21.8469, 35.2654,  -9.000,
  6,  229,   92.0, 21.7879, 35.2636,  -9.000,
  6,  229,   94.0, 21.6807, 35.2573,  -9.000,
  6,  229,   96.0, 21.5203, 35.2484,  -9.000,
  6,  229,   98.0, 21.4114, 35.2431,  -9.000,
  6,  229,  100.0, 21.2659, 35.2334,  -9.000,
  6,  229,  102.0, 21.1162, 35.2235,  -9.000,
  6,  229,  104.0, 20.9813, 35.2123,  -9.000,
  6,  229,  106.0, 20.8816, 35.2085,  -9.000,
  6,  229,  108.0, 20.7423, 35.1989,  -9.000,
  6,  229,  110.0, 20.6210, 35.1885,  -9.000,
  6,  229,  112.0, 20.4814, 35.1756,  -9.000,
  6,  229,  114.0, 20.3700, 35.1643,  -9.000,
  6,  229,  116.0, 20.1979, 35.1507,  -9.000,
  6,  229,  118.0, 20.1164, 35.1437,  -9.000,
  6,  229,  120.0, 20.0069, 35.1356,  -9.000,
  6,  229,  122.0, 19.8319, 35.1207,  -9.000,
  6,  229,  124.0, 19.6610, 35.1057,  -9.000,
  6,  229,  126.0, 19.5921, 35.0979,  -9.000,
  6,  229,  128.0, 19.4825, 35.0897,  -9.000,
  6,  229,  130.0, 19.3891, 35.0832,  -9.000,
  6,  229,  132.0, 19.2663, 35.0746,  -9.000,
  6,  229,  134.0, 19.1781, 35.0680,  -9.000,
  6,  229,  136.0, 19.1026, 35.0628,  -9.000,
  6,  229,  138.0, 19.0210, 35.0582,  -9.000,
  6,  229,  140.0, 18.9315, 35.0490,  -9.000,
  6,  229,  142.0, 18.8396, 35.0424,  -9.000,
  6,  229,  144.0, 18.7454, 35.0313,  -9.000,
  6,  229,  146.0, 18.6370, 35.0175,  -9.000,
  6,  229,  148.0, 18.5233, 35.0057,  -9.000,
  6,  229,  150.0, 18.4149, 34.9939,  -9.000,
  6,  229,  152.0, 18.3339, 34.9847,  -9.000,
  6,  229,  154.0, 18.2351, 34.9705,  -9.000,
  6,  229,  156.0, 18.1636, 34.9619,  -9.000,
  6,  229,  158.0, 18.0718, 34.9507,  -9.000,
  6,  229,  160.0, 17.9629, 34.9370,  -9.000,
  6,  229,  162.0, 17.8768, 34.9277,  -9.000,
  6,  229,  164.0, 17.8134, 34.9229,  -9.000,
  6,  229,  166.0, 17.7016, 34.9076,  -9.000,
  6,  229,  168.0, 17.6094, 34.8952,  -9.000,
  6,  229,  170.0, 17.4933, 34.8819,  -9.000,
  6,  229,  172.0, 17.4170, 34.8748,  -9.000,
  6,  229,  174.0, 17.2504, 34.8509,  -9.000,
  6,  229,  176.0, 17.1192, 34.8332,  -9.000,
  6,  229,  178.0, 17.0137, 34.8196,  -9.000,
  6,  229,  180.0, 16.8908, 34.8041,  -9.000,
  6,  229,  182.0, 16.7935, 34.7912,  -9.000,
  6,  229,  184.0, 16.6669, 34.7741,  -9.000,
  6,  229,  186.0, 16.5823, 34.7630,  -9.000,
  6,  229,  188.0, 16.4861, 34.7513,  -9.000,
  6,  229,  190.0, 16.4001, 34.7397,  -9.000,
  6,  229,  192.0, 16.2647, 34.7248,  -9.000,
  6,  229,  194.0, 16.1222, 34.7099,  -9.000,
  6,  229,  196.0, 16.0306, 34.6936,  -9.000,
  6,  229,  198.0, 15.8879, 34.6728,  -9.000,
  6,  229,  200.0, 15.7367, 34.6562,  -9.000,
  7,  266,    0.0, 25.8986, 34.5537,  -9.000,
  7,  266,    2.0, 25.8828, 34.5488,  -9.000,
  7,  266,    4.0, 25.8783, 34.5440,  -9.000,
  7,  266,    6.0, 25.8627, 34.5492,  -9.000,
  7,  266,    8.0, 25.8510, 34.5486,  -9.000,
  7,  266,   10.0, 25.8351, 34.5479,  -9.000,
  7,  266,   12.0, 25.8257, 34.5476,  -9.000,
  7,  266,   14.0, 25.8266, 34.5471,  -9.000,
  7,  266,   16.0, 25.7994, 34.5249,  -9.000,
  7,  266,   18.0, 25.7811, 34.5407,  -9.000,
  7,  266,   20.0, 25.7602, 34.5551,  -9.000,
  7,  266,   22.0, 25.7362, 34.5615,  -9.000,
  7,  266,   24.0, 25.7292, 34.5543,  -9.000,
  7,  266,   26.0, 25.7095, 34.5646,  -9.000,
  7,  266,   28.0, 25.6914, 34.5673,  -9.000,
  7,  266,   30.0, 25.6757, 34.5720,  -9.000,
  7,  266,   32.0, 25.6595, 34.5788,  -9.000,
  7,  266,   34.0, 25.6521, 34.5818,  -9.000,
  7,  266,   36.0, 25.6537, 34.5848,  -9.000,
  7,  266,   38.0, 25.6546, 34.5866,  -9.000,
  7,  266,   40.0, 25.6523, 34.5876,  -9.000,
  7,  266,   42.0, 25.6486, 34.5876,  -9.000,
  7,  266,   44.0, 25.6427, 34.5870,  -9.000,
  7,  266,   46.0, 25.6335, 34.5857,  -9.000,
  7,  266,   48.0, 25.6197, 34.5840,  -9.000,
  7,  266,   50.0, 25.5963, 34.5812,  -9.000,
  7,  266,   52.0, 25.5401, 34.5770,  -9.000,
  7,  266,   54.0, 25.4712, 34.5710,  -9.000,
  7,  266,   56.0, 25.4228, 34.5660,  -9.000,
  7,  266,   58.0, 25.3617, 34.5625,  -9.000,
  7,  266,   60.0, 25.2817, 34.5655,  -9.000,
  7,  266,   62.0, 25.1779, 34.5657,  -9.000,
  7,  266,   64.0, 25.0924, 34.5657,  -9.000,
  7,  266,   66.0, 24.9879, 34.5689,  -9.000,
  7,  266,   68.0, 24.8465, 34.5793,  -9.000,
  7,  266,   70.0, 24.7637, 34.5819,  -9.000,
  7,  266,   72.0, 24.6865, 34.5882,  -9.000,
  7,  266,   74.0, 24.5210, 34.5920,  -9.000,
  7,  266,   76.0, 24.5072, 34.6093,  -9.000,
  7,  266,   78.0, 24.4151, 34.6340,  -9.000,
  7,  266,   80.0, 24.3444, 34.6503,  -9.000,
  7,  266,   82.0, 24.2998, 34.6660,  -9.000,
  7,  266,   84.0, 24.1775, 34.7081,  -9.000,
  7,  266,   86.0, 24.1556, 34.7151,  -9.000,
  7,  266,   88.0, 24.0958, 34.7448,  -9.000,
  7,  266,   90.0, 24.0310, 34.7879,  -9.000,
  7,  266,   92.0, 23.9418, 34.8309,  -9.000,
  7,  266,   94.0, 23.9209, 34.8424,  -9.000,
  7,  266,   96.0, 23.8896, 34.8529,  -9.000,
  7,  266,   98.0, 23.8315, 34.8687,  -9.000,
  7,  266,  100.0, 23.8252, 34.8771,  -9.000,
  7,  266,  102.0, 23.7458, 34.9036,  -9.000,
  7,  266,  104.0, 23.6525, 34.9344,  -9.000,
  7,  266,  106.0, 23.6023, 34.9526,  -9.000,
  7,  266,  108.0, 23.4839, 34.9813,  -9.000,
  7,  266,  110.0, 23.4652, 34.9901,  -9.000,
  7,  266,  112.0, 23.3969, 35.0136,  -9.000,
  7,  266,  114.0, 23.3203, 35.0382,  -9.000,
  7,  266,  116.0, 23.2792, 35.0490,  -9.000,
  7,  266,  118.0, 23.2320, 35.0605,  -9.000,
  7,  266,  120.0, 23.1745, 35.0743,  -9.000,
  7,  266,  122.0, 23.1258, 35.0844,  -9.000,
  7,  266,  124.0, 23.0492, 35.0942,  -9.000,
  7,  266,  126.0, 22.9440, 35.1031,  -9.000,
  7,  266,  128.0, 22.8858, 35.1117,  -9.000,
  7,  266,  130.0, 22.7638, 35.1094,  -9.000,
  7,  266,  132.0, 22.7115, 35.1206,  -9.000,
  7,  266,  134.0, 22.6230, 35.1283,  -9.000,
  7,  266,  136.0, 22.4575, 35.1116,  -9.000,
  7,  266,  138.0, 22.3731, 35.1081,  -9.000,
  7,  266,  140.0, 22.2738, 35.1095,  -9.000,
  7,  266,  142.0, 22.0845, 35.0967,  -9.000,
  7,  266,  144.0, 22.1380, 35.1140,  -9.000,
  7,  266,  146.0, 22.0531, 35.1213,  -9.000,
  7,  266,  148.0, 21.9101, 35.1211,  -9.000,
  7,  266,  150.0, 21.7609, 35.1162,  -9.000,
  7,  266,  152.0, 21.5347, 35.1076,  -9.000,
  7,  266,  154.0, 21.5656, 35.1112,  -9.000,
  7,  266,  156.0, 21.4562, 35.1157,  -9.000,
  7,  266,  158.0, 21.3678, 35.1202,  -9.000,
  7,  266,  160.0, 21.2702, 35.1194,  -9.000,
  7,  266,  162.0, 21.1924, 35.1198,  -9.000,
  7,  266,  164.0, 21.0944, 35.1163,  -9.000,
  7,  266,  166.0, 20.9287, 35.1069,  -9.000,
  7,  266,  168.0, 20.9212, 35.1060,  -9.000,
  7,  266,  170.0, 20.8201, 35.0997,  -9.000,
  7,  266,  172.0, 20.7528, 35.0945,  -9.000,
  7,  266,  174.0, 20.5752, 35.0759,  -9.000,
  7,  266,  176.0, 20.3898, 35.0499,  -9.000,
  7,  266,  178.0, 20.2475, 35.0351,  -9.000,
  7,  266,  180.0, 20.1480, 35.0240,  -9.000,
  7,  266,  182.0, 20.0651, 35.0145,  -9.000,
  7,  266,  184.0, 19.7902, 34.9725,  -9.000,
  7,  266,  186.0, 19.7658, 34.9774,  -9.000,
  7,  266,  188.0, 19.6202, 34.9617,  -9.000,
  7,  266,  190.0, 19.4327, 34.9454,  -9.000,
  7,  266,  192.0, 19.3144, 34.9412,  -9.000,
  7,  266,  194.0, 19.3832, 34.9505,  -9.000,
  7,  266,  196.0, 19.1314, 34.9455,  -9.000,
  7,  266,  198.0, 19.0106, 34.9337,  -9.000,
  7,  266,  200.0, 18.9366, 34.9363,  -9.000,
  8,  301,    0.0, 25.4452, -9.0000,  -9.000,
  8,  301,    2.0, 25.3863, 34.9190,  -9.000,
  8,  301,    4.0, 25.3839, 34.9242,  -9.000,
  8,  301,    6.0, 25.3824, 34.9263,  -9.000,
  8,  301,    8.0, 25.3801, 34.9193,  -9.000,
  8,  301,   10.0, 25.3818, 34.9226,  -9.000,
  8,  301,   12.0, 25.3789, 34.9224,  -9.000,
  8,  301,   14.0, 25.3765, 34.9238,  -9.000,
  8,  301,   16.0, 25.3756, 34.9238,  -9.000,
  8,  301,   18.0, 25.3714, 34.9235,  -9.000,
  8,  301,   20.0, 25.3677, 34.9232,  -9.000,
  8,  301,   22.0, 25.3669, 34.9236,  -9.000,
  8,  301,   24.0, 25.3584, 34.9223,  -9.000,
  8,  301,   26.0, 25.3560, 34.9200,  -9.000,
  8,  301,   28.0, 25.3483, 34.9219,  -9.000,
  8,  301,   30.0, 25.3465, 34.9227,  -9.000,
  8,  301,   32.0, 25.3408, 34.9213,  -9.000,
  8,  301,   34.0, 25.3187, 34.9228,  -9.000,
  8,  301,   36.0, 25.2667, 34.9291,  -9.000,
  8,  301,   38.0, 25.1540, 34.9421,  -9.000,
  8,  301,   40.0, 25.0595, 34.9510,  -9.000,
  8,  301,   42.0, 25.0011, 34.9575,  -9.000,
  8,  301,   44.0, 24.8851, 34.9704,  -9.000,
  8,  301,   46.0, 24.7015, 34.9962,  -9.000,
  8,  301,   48.0, 24.6092, 35.0135,  -9.000,
  8,  301,   50.0, 24.2700, 35.0476,  -9.000,
  8,  301,   52.0, 24.0345, 35.0767,  -9.000,
  8,  301,   54.0, 23.8714, 35.0964,  -9.000,
  8,  301,   56.0, 23.8160, 35.1073,  -9.000,
  8,  301,   58.0, 23.5483, 35.1432,  -9.000,
  8,  301,   60.0, 23.4503, 35.1550,  -9.000,
  8,  301,   62.0, 23.3816, 35.1664,  -9.000,
  8,  301,   64.0, 23.3042, 35.1793,  -9.000,
  8,  301,   66.0, 23.1850, 35.1957,  -9.000,
  8,  301,   68.0, 23.0832, 35.2091,  -9.000,
  8,  301,   70.0, 23.0951, 35.2070,  -9.000,
  8,  301,   72.0, 22.9791, 35.2167,  -9.000,
  8,  301,   74.0, 22.8731, 35.2288,  -9.000,
  8,  301,   76.0, 22.7890, 35.2380,  -9.000,
  8,  301,   78.0, 22.7257, 35.2441,  -9.000,
  8,  301,   80.0, 22.6701, 35.2477,  -9.000,
  8,  301,   82.0, 22.5854, 35.2545,  -9.000,
  8,  301,   84.0, 22.5218, 35.2600,  -9.000,
  8,  301,   86.0, 22.4320, 35.2661,  -9.000,
  8,  301,   88.0, 22.3504, 35.2726,  -9.000,
  8,  301,   90.0, 22.2915, 35.2737,  -9.000,
  8,  301,   92.0, 22.2453, 35.2754,  -9.000,
  8,  301,   94.0, 22.1623, 35.2793,  -9.000,
  8,  301,   96.0, 22.1069, 35.2825,  -9.000,
  8,  301,   98.0, 22.0393, 35.2819,  -9.000,
  8,  301,  100.0, 21.9698, 35.2829,  -9.000,
  8,  301,  102.0, 21.8768, 35.2878,  -9.000,
  8,  301,  104.0, 21.8081, 35.2932,  -9.000,
  8,  301,  106.0, 21.7605, 35.2907,  -9.000,
  8,  301,  108.0, 21.6844, 35.2929,  -9.000,
  8,  301,  110.0, 21.6315, 35.2951,  -9.000,
  8,  301,  112.0, 21.5321, 35.2936,  -9.000,
  8,  301,  114.0, 21.4576, 35.2921,  -9.000,
  8,  301,  116.0, 21.3248, 35.2868,  -9.000,
  8,  301,  118.0, 21.2638, 35.2819,  -9.000,
  8,  301,  120.0, 21.1422, 35.2709,  -9.000,
  8,  301,  122.0, 20.9926, 35.2589,  -9.000,
  8,  301,  124.0, 20.9395, 35.2521,  -9.000,
  8,  301,  126.0, 20.8197, 35.2380,  -9.000,
  8,  301,  128.0, 20.6902, 35.2233,  -9.000,
  8,  301,  130.0, 20.5394, 35.2038,  -9.000,
  8,  301,  132.0, 20.4781, 35.2023,  -9.000,
  8,  301,  134.0, 20.3404, 35.1898,  -9.000,
  8,  301,  136.0, 20.2593, 35.1812,  -9.000,
  8,  301,  138.0, 20.1590, 35.1694,  -9.000,
  8,  301,  140.0, 20.0679, 35.1631,  -9.000,
  8,  301,  142.0, 19.9364, 35.1509,  -9.000,
  8,  301,  144.0, 19.8428, 35.1419,  -9.000,
  8,  301,  146.0, 19.7546, 35.1324,  -9.000,
  8,  301,  148.0, 19.5855, 35.1166,  -9.000,
  8,  301,  150.0, 19.4666, 35.0995,  -9.000,
  8,  301,  152.0, 19.3189, 35.0833,  -9.000,
  8,  301,  154.0, 19.2041, 35.0696,  -9.000,
  8,  301,  156.0, 19.0695, 35.0552,  -9.000,
  8,  301,  158.0, 18.9757, 35.0415,  -9.000,
  8,  301,  160.0, 18.8449, 35.0295,  -9.000,
  8,  301,  162.0, 18.6949, 35.0089,  -9.000,
  8,  301,  164.0, 18.5547, 34.9900,  -9.000,
  8,  301,  166.0, 18.3900, 34.9749,  -9.000,
  8,  301,  168.0, 18.2849, 34.9614,  -9.000,
  8,  301,  170.0, 18.1842, 34.9483,  -9.000,
  8,  301,  172.0, 18.0648, 34.9345,  -9.000,
  8,  301,  174.0, 17.8971, 34.9163,  -9.000,
  8,  301,  176.0, 17.6409, 34.8850,  -9.000,
  8,  301,  178.0, 17.6264, 34.8821,  -9.000,
  8,  301,  180.0, 17.4718, 34.8639,  -9.000,
  8,  301,  182.0, 17.3444, 34.8472,  -9.000,
  8,  301,  184.0, 17.2375, 34.8380,  -9.000,
  8,  301,  186.0, 17.1658, 34.8244,  -9.000,
  8,  301,  188.0, 17.0964, 34.8177,  -9.000,
  8,  301,  190.0, 17.0128, 34.8102,  -9.000,
  8,  301,  192.0, 16.9169, 34.7956,  -9.000,
  8,  301,  194.0, 16.8110, 34.7844,  -9.000,
  8,  301,  196.0, 16.7147, 34.7721,  -9.000,
  8,  301,  198.0, 16.5973, 34.7581,  -9.000,
  8,  301,  200.0, 16.5923, 34.7552,  -9.000,
  9,  327,    0.0, 26.2495, 34.6808,  -9.000,
  9,  327,    2.0, 26.2335, 34.6742,  -9.000,
  9,  327,    4.0, 26.2256, 34.6753,  -9.000,
  9,  327,    6.0, 26.2190, 34.6752,  -9.000,
  9,  327,    8.0, 26.2125, 34.6747,  -9.000,
  9,  327,   10.0, 26.1998, 34.6731,  -9.000,
  9,  327,   12.0, 26.1897, 34.6743,  -9.000,
  9,  327,   14.0, 26.1688, 34.6733,  -9.000,
  9,  327,   16.0, 26.1605, 34.6728,  -9.000,
  9,  327,   18.0, 26.1533, 34.6728,  -9.000,
  9,  327,   20.0, 26.1485, 34.6721,  -9.000,
  9,  327,   22.0, 26.1448, 34.6717,  -9.000,
  9,  327,   24.0, 26.1435, 34.6718,  -9.000,
  9,  327,   26.0, 26.1426, 34.6720,  -9.000,
  9,  327,   28.0, 26.1382, 34.6715,  -9.000,
  9,  327,   30.0, 26.1311, 34.6713,  -9.000,
  9,  327,   32.0, 26.1274, 34.6708,  -9.000,
  9,  327,   34.0, 26.1241, 34.6707,  -9.000,
  9,  327,   36.0, 26.1227, 34.6708,  -9.000,
  9,  327,   38.0, 26.1201, 34.6709,  -9.000,
  9,  327,   40.0, 26.1136, 34.6714,  -9.000,
  9,  327,   42.0, 26.1035, 34.6726,  -9.000,
  9,  327,   44.0, 26.0860, 34.6742,  -9.000,
  9,  327,   46.0, 26.0490, 34.6772,  -9.000,
  9,  327,   48.0, 25.9916, 34.6810,  -9.000,
  9,  327,   50.0, 25.8953, 34.6897,  -9.000,
  9,  327,   52.0, 25.7850, 34.7005,  -9.000,
  9,  327,   54.0, 25.6604, 34.7156,  -9.000,
  9,  327,   56.0, 25.5361, 34.7288,  -9.000,
  9,  327,   58.0, 25.4046, 34.7457,  -9.000,
  9,  327,   60.0, 25.3057, 34.7593,  -9.000,
  9,  327,   62.0, 25.2209, 34.7675,  -9.000,
  9,  327,   64.0, 25.1325, 34.7839,  -9.000,
  9,  327,   66.0, 25.0215, 34.7996,  -9.000,
  9,  327,   68.0, 24.9623, 34.8066,  -9.000,
  9,  327,   70.0, 24.8412, 34.8265,  -9.000,
  9,  327,   72.0, 24.6879, 34.8509,  -9.000,
  9,  327,   74.0, 24.5328, 34.8746,  -9.000,
  9,  327,   76.0, 24.4355, 34.8921,  -9.000,
  9,  327,   78.0, 24.3258, 34.9175,  -9.000,
  9,  327,   80.0, 24.1769, 34.9475,  -9.000,
  9,  327,   82.0, 24.0295, 34.9738,  -9.000,
  9,  327,   84.0, 23.9499, 34.9905,  -9.000,
  9,  327,   86.0, 23.8779, 35.0076,  -9.000,
  9,  327,   88.0, 23.8024, 35.0266,  -9.000,
  9,  327,   90.0, 23.6622, 35.0635,  -9.000,
  9,  327,   92.0, 23.5208, 35.0902,  -9.000,
  9,  327,   94.0, 23.4079, 35.1061,  -9.000,
  9,  327,   96.0, 23.3223, 35.1299,  -9.000,
  9,  327,   98.0, 23.2571, 35.1423,  -9.000,
  9,  327,  100.0, 23.1691, 35.1551,  -9.000,
  9,  327,  102.0, 23.0935, 35.1660,  -9.000,
  9,  327,  104.0, 23.0075, 35.1819,  -9.000,
  9,  327,  106.0, 22.9589, 35.1924,  -9.000,
  9,  327,  108.0, 22.8796, 35.2037,  -9.000,
  9,  327,  110.0, 22.8023, 35.2246,  -9.000,
  9,  327,  112.0, 22.7413, 35.2338,  -9.000,
  9,  327,  114.0, 22.6842, 35.2447,  -9.000,
  9,  327,  116.0, 22.5610, 35.2606,  -9.000,
  9,  327,  118.0, 22.4603, 35.2699,  -9.000,
  9,  327,  120.0, 22.3848, 35.2744,  -9.000,
  9,  327,  122.0, 22.3070, 35.2771,  -9.000,
  9,  327,  124.0, 22.2184, 35.2806,  -9.000,
  9,  327,  126.0, 22.1069, 35.2836,  -9.000,
  9,  327,  128.0, 22.0242, 35.2859,  -9.000,
  9,  327,  130.0, 21.9381, 35.2891,  -9.000,
  9,  327,  132.0, 21.8881, 35.2906,  -9.000,
  9,  327,  134.0, 21.8037, 35.2902,  -9.000,
  9,  327,  136.0, 21.7516, 35.2914,  -9.000,
  9,  327,  138.0, 21.6877, 35.2912,  -9.000,
  9,  327,  140.0, 21.5899, 35.2859,  -9.000,
  9,  327,  142.0, 21.4847, 35.2823,  -9.000,
  9,  327,  144.0, 21.3902, 35.2798,  -9.000,
  9,  327,  146.0, 21.3067, 35.2779,  -9.000,
  9,  327,  148.0, 21.2313, 35.2764,  -9.000,
  9,  327,  150.0, 21.1469, 35.2734,  -9.000,
  9,  327,  152.0, 21.0535, 35.2684,  -9.000,
  9,  327,  154.0, 20.9648, 35.2606,  -9.000,
  9,  327,  156.0, 20.8724, 35.2521,  -9.000,
  9,  327,  158.0, 20.7879, 35.2466,  -9.000,
  9,  327,  160.0, 20.7118, 35.2406,  -9.000,
  9,  327,  162.0, 20.6253, 35.2309,  -9.000,
  9,  327,  164.0, 20.4640, 35.2140,  -9.000,
  9,  327,  166.0, 20.3016, 35.1926,  -9.000,
  9,  327,  168.0, 20.2153, 35.1815,  -9.000,
  9,  327,  170.0, 20.1463, 35.1733,  -9.000,
  9,  327,  172.0, 20.0421, 35.1607,  -9.000,
  9,  327,  174.0, 19.9525, 35.1486,  -9.000,
  9,  327,  176.0, 19.8007, 35.1320,  -9.000,
  9,  327,  178.0, 19.6875, 35.1152,  -9.000,
  9,  327,  180.0, 19.6075, 35.1048,  -9.000,
  9,  327,  182.0, 19.4691, 35.0905,  -9.000,
  9,  327,  184.0, 19.3289, 35.0759,  -9.000,
  9,  327,  186.0, 19.1976, 35.0584,  -9.000,
  9,  327,  188.0, 19.0483, 35.0418,  -9.000,
  9,  327,  190.0, 18.9215, 35.0272,  -9.000,
  9,  327,  192.0, 18.8079, 35.0158,  -9.000,
  9,  327,  194.0, 18.7212, 35.0068,  -9.000,
  9,  327,  196.0, 18.4700, 34.9771,  -9.000,
  9,  327,  198.0, 18.3695, 34.9665,  -9.000,
  9,  327,  200.0, 18.2246, 34.9484,  -9.000,
 10,  356,    0.0, 26.3832, -9.0000,  -9.000,
 10,  356,    2.0, 26.3708, 34.7781,  -9.000,
 10,  356,    4.0, 26.3728, 34.7822,  -9.000,
 10,  356,    6.0, 26.3722, 34.7817,  -9.000,
 10,  356,    8.0, 26.3669, 34.7815,  -9.000,
 10,  356,   10.0, 26.3613, 34.7812,  -9.000,
 10,  356,   12.0, 26.3549, 34.7810,  -9.000,
 10,  356,   14.0, 26.3514, 34.7808,  -9.000,
 10,  356,   16.0, 26.3487, 34.7807,  -9.000,
 10,  356,   18.0, 26.3478, 34.7807,  -9.000,
 10,  356,   20.0, 26.3467, 34.7806,  -9.000,
 10,  356,   22.0, 26.3459, 34.7807,  -9.000,
 10,  356,   24.0, 26.3449, 34.7807,  -9.000,
 10,  356,   26.0, 26.3437, 34.7806,  -9.000,
 10,  356,   28.0, 26.3435, 34.7805,  -9.000,
