Hawaii Ocean Time-series : 02-Aug-2023 04:07:00
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, bsal, hplc, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, PSS-78, ng/l, 
0160201402, 041490, 062931,  102.3, 22.4133, 35.0796, 35.0826,  -9.0,
0160201514, 041490, 085840,    5.3, 23.7424, 34.8852, 34.8812,  57.0,
0160201513, 041490, 085752,   10.6, 23.7473, 34.8837, 34.8833,  55.0,
0160201512, 041490, 085707,   15.4, 23.7394, 34.8831, 34.8816,  59.0,
0160201511, 041490, 085559,   25.8, 23.4853, 34.8859, 34.8793,  59.0,
0160201510, 041490, 085438,   46.1, 23.0807, 34.9268, 34.9208,  71.0,
0160201509, 041490, 085313,   76.7, 22.5014, 35.0578, 35.0546, 200.0,
0160201508, 041490, 085151,  100.8, 22.3884, 35.0840, -9.0000, 203.0,
0160201507, 041490, 085026,  125.7, 22.2876, 35.0915, 35.0890, 236.0,
0160201506, 041490, 084843,  152.3, 22.1069, 35.0944, 35.0988, 226.0,
0160201505, 041490, 084733,  168.5, 22.0307, 35.1327, 35.1339, 198.0,
0160201504, 041490, 084629,  178.6, 21.9139, 35.1547, 35.1539, 192.0,
0160201502, 041490, 084325,  194.2, 21.5950, 35.2029, 35.1926, 195.0,
0170200315, 050890, 224057,   33.1, 23.3382, 35.1074, 35.1070,  -9.0,
0170200314, 050890, 223859,   72.3, 21.7707, 35.2361, 35.2365,  -9.0,
0170200313, 050890, 223653,  149.5, 19.4864, 35.1298, 35.1293,  -9.0,
0170200312, 050890, 223452,  219.2, 15.4455, 34.6420, 34.6428,  -9.0,
0170200423, 050990, 021256,    5.7, 23.9032, 34.9615, 34.9598,  -9.0,
0170200422, 050990, 021207,   11.6, 23.8654, 34.9634, -9.0000,  -9.0,
0170200421, 050990, 021150,   11.6, 23.8772, 34.9619, -9.0000,  -9.0,
0170200420, 050990, 021132,   11.4, 23.8828, 34.9615, -9.0000,  -9.0,
0170200419, 050990, 021117,   11.5, 23.8856, 34.9618, -9.0000,  -9.0,
0170200418, 050990, 021100,   11.5, 23.8977, 34.9608, -9.0000,  -9.0,
0170200417, 050990, 021047,   11.6, 23.8992, 34.9606, -9.0000,  -9.0,
0170200416, 050990, 021033,   11.6, 23.9051, 34.9604, -9.0000,  -9.0,
0170200415, 050990, 021018,   11.6, 23.9077, 34.9600, -9.0000,  -9.0,
0170200414, 050990, 021005,   11.6, 23.8906, 34.9619, -9.0000,  -9.0,
0170200413, 050990, 020951,   11.7, 23.8879, 34.9621, -9.0000,  -9.0,
0170200412, 050990, 020855,   26.5, 23.3226, 35.1113, 35.1156,  -9.0,
0170200411, 050990, 020741,   46.4, 22.1125, 35.1986, 35.1944,  -9.0,
0170200410, 050990, 020626,   77.5, 21.4697, 35.2136, 35.2078,  -9.0,
0170200409, 050990, 020511,  102.2, 21.1650, 35.2128, 35.2132,  -9.0,
0170200408, 050990, 020459,  102.1, 21.0795, 35.2109, 35.2136,  -9.0,
0170200407, 050990, 020346,  129.8, 20.6063, 35.2295, 35.2288,  -9.0,
0170200406, 050990, 020235,  155.0, 19.6331, 35.1342, 35.1523,  -9.0,
0170200405, 050990, 020120,  179.1, 18.5039, 34.9895, 34.9903,  -9.0,
0170200523, 050990, 050946,    6.2, 24.1471, 34.9309, 34.9303,  -9.0,
0170200522, 050990, 050928,    6.2, 24.1467, 34.9309, 34.9337,  -9.0,
0170200521, 050990, 050823,   15.7, 24.1403, 34.9302, 34.9321,  -9.0,
0170200520, 050990, 050727,   26.9, 24.0227, 34.9338, 34.9323,  -9.0,
0170200519, 050990, 050713,   26.9, 24.0230, 34.9342, 34.9352,  -9.0,
0170200518, 050990, 050615,   36.8, 23.6501, 35.0116, -9.0000,  -9.0,
0170200517, 050990, 050442,   46.4, 23.1959, 35.1517, 35.1535,  -9.0,
0170200516, 050990, 050338,   62.7, 22.1383, 35.1934, 35.1920,  -9.0,
0170200515, 050990, 050235,   77.4, 22.0000, 35.2001, 35.1965,  -9.0,
0170200514, 050990, 050140,   87.4, 21.8777, 35.1978, 35.1997,  -9.0,
0170200513, 050990, 050027,   97.9, 21.7643, 35.2009, 35.1996,  -9.0,
0170200512, 050990, 045923,  106.8, 21.5306, 35.2105, 35.2113,  -9.0,
0170200511, 050990, 045819,  118.0, 21.2770, 35.2138, 35.2142,  -9.0,
0170200510, 050990, 045652,  129.9, 20.7679, 35.2320, 35.2320,  -9.0,
0170200509, 050990, 045459,  137.0, 20.5367, 35.2219, 35.2213,  -9.0,
0170200508, 050990, 045408,  143.9, 20.3253, 35.2117, 35.2128,  -9.0,
0170200507, 050990, 045316,  154.4, 20.0446, 35.1897, 35.1849,  -9.0,
0170200506, 050990, 045157,  165.7, 19.5291, 35.1341, 35.1385,  -9.0,
0170200505, 050990, 045055,  182.3, 18.7974, 35.0306, 35.0412,  -9.0,
0170200504, 050990, 044957,  191.7, 18.2874, 34.9751, 34.9771,  -9.0,
0170200503, 050990, 044846,  209.0, 17.6763, 34.8946, 34.8975,  -9.0,
0170200623, 050990, 083828,    3.1, 23.9511, 34.9356, -9.0000,  -9.0,
0170200622, 050990, 083740,   10.0, 23.9536, 34.9350, -9.0000,  -9.0,
0170200621, 050990, 083646,   19.8, 23.9535, 34.9351, -9.0000,  -9.0,
0170200620, 050990, 083545,   35.0, 23.3174, 35.1300, -9.0000,  -9.0,
0170200619, 050990, 083455,   49.7, 22.2471, 35.1867, -9.0000,  -9.0,
0170200618, 050990, 083354,   64.9, 22.0476, 35.1962, -9.0000,  -9.0,
0170200617, 050990, 083253,   74.9, 21.9365, 35.1985, -9.0000,  -9.0,
0170200616, 050990, 083149,   84.5, 21.8065, 35.2011, 35.2044,  -9.0,
0170200615, 050990, 082836,  213.5, 16.9525, 34.8075, 34.8244,  -9.0,
0170200614, 050990, 082738,  228.5, 15.9656, 34.6999, 34.7126,  -9.0,
0170200613, 050990, 082648,  238.9, 15.7342, 34.6750, 34.6794,  -9.0,
0170200723, 050990, 114324,   10.9, 23.8803, 34.9428, -9.0000,  -9.0,
0170200722, 050990, 114311,   11.0, 23.8814, 34.9428, -9.0000,  -9.0,
0170200721, 050990, 114258,   10.9, 23.8824, 34.9428, -9.0000,  -9.0,
0170200720, 050990, 114243,   10.9, 23.8832, 34.9424, -9.0000,  -9.0,
0170200719, 050990, 114229,   11.0, 23.8827, 34.9422, -9.0000,  -9.0,
0170200718, 050990, 114214,   10.9, 23.8785, 34.9423, -9.0000,  -9.0,
0170200717, 050990, 113953,   83.4, 21.4454, 35.2157, -9.0000,  -9.0,
0170200716, 050990, 113859,   93.4, 21.2770, 35.2140, -9.0000,  -9.0,
0170200715, 050990, 113752,  103.0, 20.8878, 35.2201, 35.2204,  -9.0,
0170200714, 050990, 113638,  122.7, 20.2655, 35.2159, -9.0000,  -9.0,
0170200713, 050990, 113547,  131.7, 20.0986, 35.2031, -9.0000,  -9.0,
0170200712, 050990, 113447,  144.5, 19.3957, 35.1171, -9.0000,  -9.0,
0170200711, 050990, 113354,  154.3, 18.8761, 35.0410, -9.0000,  -9.0,
0170200710, 050990, 113108,  182.4, 17.4369, 34.8685, -9.0000,  -9.0,
0170200709, 050990, 112936,  205.9, 15.9673, 34.7001, -9.0000,  -9.0,
0170200808, 050990, 140548,    7.1, 23.7221, 34.9790, 34.9762,  -9.0,
0170200807, 050990, 140437,   28.0, 23.4334, 35.1010, 35.1057,  -9.0,
0170200806, 050990, 140341,   48.5, 23.0154, 35.1443, 35.1362,  -9.0,
0170200805, 050990, 140234,   77.7, 21.7840, 35.2070, 35.2061,  -9.0,
0170200804, 050990, 140136,  102.7, 21.2155, 35.2194, 35.2184,  -9.0,
0170200803, 050990, 140028,  126.3, 20.5256, 35.2325, 35.2336,  -9.0,
0170200802, 050990, 135911,  149.4, 19.7321, 35.1606, 35.1637,  -9.0,
0170200801, 050990, 135728,  176.5, 18.4280, 34.9753, 34.9817,  -9.0,
0170200904, 050990, 163610,   46.3, 23.3891, 35.1013, 35.1088,  -9.0,
0170200903, 050990, 163343,  134.0, 20.8950, 35.2147, 35.2255,  -9.0,
0170201012, 050990, 185456,    7.3, 23.6967, 34.9813, 34.9819,  -9.0,
0170201011, 050990, 185350,   27.4, 23.4720, 35.0990, 35.1060,  -9.0,
0170201010, 050990, 185247,   43.2, 22.3988, 35.1890, 35.1936,  -9.0,
0170201009, 050990, 185116,   78.9, 21.7063, 35.2047, 35.2054,  -9.0,
0170201008, 050990, 184956,  104.7, 21.0969, 35.2121, 35.2120,  -9.0,
0170201007, 050990, 184846,  130.4, 20.4519, 35.2247, 35.2259,  -9.0,
0170201006, 050990, 184719,  159.0, 19.7412, 35.1569, 35.1499,  -9.0,
0170201005, 050990, 184601,  184.6, 18.3929, 34.9795, 34.9709,  -9.0,
0170201112, 050990, 215906,    8.2, 23.8096, 34.9567, 34.9561,  -9.0,
0170201111, 050990, 215803,   28.0, 23.4176, 35.1021, 35.1125,  -9.0,
0170201110, 050990, 215657,   48.8, 22.1487, 35.2022, 35.2014,  -9.0,
0170201109, 050990, 215537,   79.6, 21.5626, 35.2123, 35.2133,  -9.0,
0170201108, 050990, 215422,  105.3, 20.9083, 35.2325, 35.2324,  -9.0,
0170201107, 050990, 215236,  130.7, 20.1870, 35.2098, 35.2059,  -9.0,
0170201106, 050990, 215119,  155.6, 19.1980, 35.0841, 35.0783,  -9.0,
0170201105, 050990, 215003,  181.6, 17.6630, 34.8945, 34.8862,  -9.0,
0170201205, 051090, 004417,   11.7, 23.7886, 34.9600, -9.0000,  -9.0,
0170201204, 051090, 004317,   26.5, 23.4865, 35.0972, 35.1008,  -9.0,
0170201203, 051090, 004059,  101.8, 21.1720, 35.2134, 35.2163,  -9.0,
0170201316, 051090, 035207,    0.4, 24.1620, 34.9506, -9.0000,  -9.0,
0170201315, 051090, 034854,    7.2, 23.8747, 34.9512, -9.0000,  -9.0,
0170201314, 051090, 034807,   17.9, 23.7339, 34.9914, -9.0000,  -9.0,
0170201313, 051090, 034712,   27.7, 23.5196, 35.1016, -9.0000,  -9.0,
0170201312, 051090, 034608,   52.7, 22.8268, 35.1608, -9.0000,  -9.0,
0170201311, 051090, 034500,   77.3, 21.7569, 35.2034, -9.0000,  -9.0,
0170201310, 051090, 034408,   92.4, 21.5641, 35.2128, -9.0000,  -9.0,
0170201309, 051090, 034310,  102.4, 21.4262, 35.2134, -9.0000,  -9.0,
0170201308, 051090, 034205,  119.1, 21.1267, 35.2108, 35.2110,  -9.0,
0170201307, 051090, 034105,  129.1, 20.9910, 35.2330, -9.0000,  -9.0,
0170201306, 051090, 033958,  154.0, 20.5199, 35.2280, -9.0000,  -9.0,
0170201305, 051090, 033813,  207.5, 18.2941, 34.9718, -9.0000,  -9.0,
0170201416, 051090, 073340,    6.5, 23.9697, 34.9537, 34.9522, 137.0,
0170201415, 051090, 073247,   27.6, 23.5605, 35.0971, 35.0884, 130.0,
0170201414, 051090, 073145,   47.4, 23.3260, 35.1170, 35.1155, 163.0,
0170201413, 051090, 073041,   77.2, 21.8829, 35.2036, 35.2024, 154.0,
0170201412, 051090, 072946,   91.9, 21.4867, 35.2140, 35.2111, 171.0,
0170201411, 051090, 072900,  102.1, 21.1217, 35.2163, 35.2115, 371.0,
0170201410, 051090, 072810,  112.2, 20.9900, 35.2326, 35.2310, 427.0,
0170201409, 051090, 072714,  122.1, 20.7991, 35.2270, -9.0000,  -9.0,
0170201408, 051090, 072623,  135.2, 20.5950, 35.2324, 35.2346, 394.0,
0170201407, 051090, 072449,  145.3, 20.3569, 35.2135, 35.2170, 202.0,
0170201406, 051090, 072358,  155.2, 20.0134, 35.1813, 35.1801, 212.0,
0170201405, 051090, 072245,  179.9, 18.4051, 34.9848, 34.9945,  46.0,
0170201404, 051090, 072125,  204.4, 17.7312, 34.9029, 34.9091,  28.0,
0180200223, 061290, 220822,   13.0, 24.4602, 35.0682, 35.0678,  -9.0,
0180200222, 061290, 220718,   28.2, 24.4333, 35.0668, 35.0674,  -9.0,
0180200221, 061290, 220609,   53.3, 23.4254, 35.1080, 35.1042,  -9.0,
0180200220, 061290, 220452,   78.3, 22.4583, 35.1290, 35.1297,  -9.0,
0180200219, 061290, 220324,  115.8, 21.6474, 35.1846, 35.1844,  -9.0,
0180200218, 061290, 220150,  154.0, 20.3465, 35.1890, 35.1877,  -9.0,
0180200217, 061290, 220017,  194.7, 19.4614, 35.1424, 35.1495,  -9.0,
0180200216, 061290, 215903,  217.4, 18.2002, 34.9687, 34.9782,  -9.0,
0180200312, 061390, 005935,   12.0, 24.6873, 35.0659, 35.0646,  -9.0,
0180200311, 061390, 005830,   26.5, 24.5978, 35.0599, 35.0586,  -9.0,
0180200310, 061390, 005728,   46.8, 23.8635, 35.0272, 35.0202,  -9.0,
0180200309, 061390, 005610,   77.7, 22.5606, 35.1601, 35.1590,  -9.0,
0180200308, 061390, 005501,  103.7, 21.8171, 35.1869, 35.1840,  -9.0,
0180200307, 061390, 005350,  129.0, 20.8285, 35.1853, 35.1854,  -9.0,
0180200306, 061390, 005234,  154.0, 20.1645, 35.1648, 35.1651,  -9.0,
0180200305, 061390, 005113,  179.6, 19.1749, 35.0886, -9.0000,  -9.0,
0180200412, 061390, 041349,   11.5, 24.7532, 35.0720, 35.0708,  -9.0,
0180200411, 061390, 041251,   27.3, 24.6110, 35.0468, 35.0485,  -9.0,
0180200410, 061390, 041150,   47.4, 23.9056, 35.0109, 35.0216,  -9.0,
0180200409, 061390, 041019,   78.1, 22.6412, 35.1450, 35.1326,  -9.0,
0180200408, 061390, 040909,  104.0, 21.9501, 35.1840, 35.1825,  -9.0,
0180200407, 061390, 040755,  129.4, 21.3313, 35.1851, 35.1859,  -9.0,
0180200406, 061390, 040631,  154.7, 20.6620, 35.2200, 35.2207,  -9.0,
0180200405, 061390, 040441,  180.2, 19.5649, 35.1329, 35.1329,  -9.0,
0180200523, 061390, 071342,    5.2, 24.6345, 35.0690, 35.0657,  -9.0,
0180200522, 061390, 071330,    5.2, 24.6325, 35.0690, 35.0658,  -9.0,
0180200521, 061390, 071132,   15.1, 24.6386, 35.0682, 35.0665,  -9.0,
0180200520, 061390, 071021,   26.2, 24.6343, 35.0654, 35.0625,  -9.0,
0180200519, 061390, 071003,   26.0, 24.6362, 35.0660, 35.0635,  -9.0,
0180200518, 061390, 070904,   35.1, 24.6050, 35.0612, 35.0577,  -9.0,
0180200517, 061390, 070813,   45.6, 23.8744, 35.0223, 35.0234,  -9.0,
0180200516, 061390, 070703,   60.7, 23.4426, 35.1167, 35.1151,  -9.0,
0180200515, 061390, 070606,   76.0, 22.9245, 35.1244, 35.1206,  -9.0,
0180200514, 061390, 070513,   86.7, 22.4596, 35.1628, -9.0000,  -9.0,
0180200513, 061390, 070415,   96.7, 22.2234, 35.1629, 35.1603,  -9.0,
0180200512, 061390, 070321,  106.9, 22.0896, 35.1760, 35.1752,  -9.0,
